interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv
2024-05-23,2024-05-24,305.2099914550781,305.2099914550781,305.2099914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-05-25,2024-05-26,303.67999267578125,303.67999267578125,303.67999267578125,0.0,65536,370,3,30.0,10.571269035339355
2024-05-27,2024-05-28,302.6499938964844,302.6499938964844,302.6499938964844,0.0,65536,370,3,30.0,10.571269035339355
2024-05-28,2024-05-29,300.8699951171875,300.8699951171875,300.8699951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-05-29,2024-05-30,300.5400085449219,300.5400085449219,300.5400085449219,0.0,65536,370,3,30.0,10.571269035339355
2024-05-30,2024-05-31,301.32000732421875,301.32000732421875,301.32000732421875,0.0,65536,370,3,30.0,10.571269035339355
2024-06-01,2024-06-02,303.010009765625,303.010009765625,303.010009765625,0.0,65536,370,3,30.0,10.571269035339355
2024-06-03,2024-06-04,305.6199951171875,305.6199951171875,305.6199951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-06-05,2024-06-06,300.1000061035156,300.1000061035156,300.1000061035156,0.0,65536,370,3,30.0,10.571269035339355
2024-06-06,2024-06-07,299.69000244140625,299.69000244140625,299.69000244140625,0.0,65536,370,3,30.0,10.571269035339355
2024-06-08,2024-06-09,302.7799987792969,302.7799987792969,302.7799987792969,0.0,65536,370,3,30.0,10.571269035339355
2024-06-10,2024-06-11,300.2699890136719,300.2699890136719,300.2699890136719,0.0,65536,370,3,30.0,10.571269035339355
2024-06-12,2024-06-13,301.0899963378906,301.0899963378906,301.0899963378906,0.0,65536,370,3,30.0,10.571269035339355
2024-06-13,2024-06-14,300.5400085449219,300.5400085449219,300.5400085449219,0.0,65536,370,3,30.0,10.571269035339355
2024-06-14,2024-06-15,298.8699951171875,298.8699951171875,298.8699951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-06-15,2024-06-16,293.239990234375,293.239990234375,293.239990234375,0.0,65536,370,3,30.0,10.571269035339355
2024-06-17,2024-06-18,299.4200134277344,299.4200134277344,299.4200134277344,0.0,65536,370,3,30.0,10.571269035339355
2024-06-19,2024-06-20,297.9700012207031,297.9700012207031,297.9700012207031,0.0,65536,370,3,30.0,10.571269035339355
2024-06-21,2024-06-22,297.2099914550781,297.2099914550781,297.2099914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-06-22,2024-06-23,300.70001220703125,300.70001220703125,300.70001220703125,0.0,65536,370,3,30.0,10.571269035339355
2024-06-24,2024-06-25,301.82000732421875,301.82000732421875,301.82000732421875,0.0,65536,370,3,30.0,10.571269035339355
2024-06-26,2024-06-27,297.04998779296875,297.04998779296875,297.04998779296875,0.0,65536,370,3,30.0,10.571269035339355
2024-06-28,2024-06-29,293.989990234375,293.989990234375,293.989990234375,0.0,65536,370,3,30.0,10.571269035339355
2024-06-29,2024-06-30,298.8900146484375,298.8900146484375,298.8900146484375,0.0,65536,370,3,30.0,10.571269035339355
2024-06-30,2024-07-01,300.4599914550781,300.4599914550781,300.4599914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-07-01,2024-07-02,303.1300048828125,303.1300048828125,303.1300048828125,0.0,65536,370,3,30.0,10.571269035339355
2024-07-03,2024-07-04,298.8299865722656,298.8299865722656,298.8299865722656,0.0,65536,370,3,30.0,10.571269035339355
2024-07-05,2024-07-06,291.57000732421875,291.57000732421875,291.57000732421875,0.0,65536,370,3,30.0,10.571269035339355
2024-07-07,2024-07-08,298.739990234375,298.739990234375,298.739990234375,0.0,65536,370,3,30.0,10.571269035339355
2024-07-08,2024-07-09,301.8299865722656,301.8299865722656,301.8299865722656,0.0,65536,370,3,30.0,10.571269035339355
2024-07-10,2024-07-11,300.7300109863281,300.7300109863281,300.7300109863281,0.0,65536,370,3,30.0,10.571269035339355
2024-07-12,2024-07-13,296.3900146484375,296.3900146484375,296.3900146484375,0.0,65536,370,3,30.0,10.571269035339355
2024-07-14,2024-07-15,301.5400085449219,301.5400085449219,301.5400085449219,0.0,65536,370,3,30.0,10.571269035339355
2024-07-15,2024-07-16,301.5,301.5,301.5,0.0,65536,370,3,30.0,10.571269035339355
2024-07-16,2024-07-17,302.54998779296875,302.54998779296875,302.54998779296875,0.0,65536,370,3,30.0,10.571269035339355
2024-07-17,2024-07-18,301.45001220703125,301.45001220703125,301.45001220703125,0.0,65536,370,3,30.0,10.571269035339355
2024-07-19,2024-07-20,299.260009765625,299.260009765625,299.260009765625,0.0,65536,370,3,30.0,10.571269035339355
2024-07-21,2024-07-22,300.70001220703125,300.70001220703125,300.70001220703125,0.0,65536,370,3,30.0,10.571269035339355
2024-07-23,2024-07-24,299.6300048828125,299.6300048828125,299.6300048828125,0.0,65536,370,3,30.0,10.571269035339355
2024-07-24,2024-07-25,300.1300048828125,300.1300048828125,300.1300048828125,0.0,65536,370,3,30.0,10.571269035339355
2024-07-26,2024-07-27,300.1199951171875,300.1199951171875,300.1199951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-07-28,2024-07-29,301.8399963378906,301.8399963378906,301.8399963378906,0.0,65536,370,3,30.0,10.571269035339355
2024-07-30,2024-07-31,301.8299865722656,301.8299865722656,301.8299865722656,0.0,65536,370,3,30.0,10.571269035339355
2024-07-31,2024-08-01,301.32000732421875,301.32000732421875,301.32000732421875,0.0,65536,370,3,30.0,10.571269035339355
2024-08-01,2024-08-02,291.0199890136719,291.0199890136719,291.0199890136719,0.0,65536,370,3,30.0,10.571269035339355
2024-08-02,2024-08-03,299.989990234375,299.989990234375,299.989990234375,0.0,65536,370,3,30.0,10.571269035339355
2024-08-04,2024-08-05,298.1000061035156,298.1000061035156,298.1000061035156,0.0,65536,370,3,30.0,10.571269035339355
2024-08-06,2024-08-07,298.989990234375,298.989990234375,298.989990234375,0.0,65536,370,3,30.0,10.571269035339355
2024-08-08,2024-08-09,297.4100036621094,297.4100036621094,297.4100036621094,0.0,65536,370,3,30.0,10.571269035339355
2024-08-09,2024-08-10,299.6000061035156,299.6000061035156,299.6000061035156,0.0,65536,370,3,30.0,10.571269035339355
2024-08-11,2024-08-12,301.5,301.5,301.5,0.0,65536,370,3,30.0,10.571269035339355
2024-08-13,2024-08-14,300.8900146484375,300.8900146484375,300.8900146484375,0.0,65536,370,3,30.0,10.571269035339355
2024-08-15,2024-08-16,300.7699890136719,300.7699890136719,300.7699890136719,0.0,65536,370,3,30.0,10.571269035339355
2024-08-16,2024-08-17,301.17999267578125,301.17999267578125,301.17999267578125,0.0,65536,370,3,30.0,10.571269035339355
2024-08-17,2024-08-18,300.29998779296875,300.29998779296875,300.29998779296875,0.0,65536,370,3,30.0,10.571269035339355
2024-08-18,2024-08-19,299.7200012207031,299.7200012207031,299.7200012207031,0.0,65536,370,3,30.0,10.571269035339355
2024-08-20,2024-08-21,302.07000732421875,302.07000732421875,302.07000732421875,0.0,65536,370,3,30.0,10.571269035339355
2024-08-22,2024-08-23,298.5199890136719,298.5199890136719,298.5199890136719,0.0,65536,370,3,30.0,10.571269035339355
2024-08-24,2024-08-25,299.5199890136719,299.5199890136719,299.5199890136719,0.0,65536,370,3,30.0,10.571269035339355
2024-08-25,2024-08-26,296.80999755859375,296.80999755859375,296.80999755859375,0.0,65536,370,3,30.0,10.571269035339355
2024-08-27,2024-08-28,298.1199951171875,298.1199951171875,298.1199951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-08-29,2024-08-30,299.6400146484375,299.6400146484375,299.6400146484375,0.0,65536,370,3,30.0,10.571269035339355
2024-08-31,2024-09-01,298.7099914550781,298.7099914550781,298.7099914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-09-01,2024-09-02,296.44000244140625,296.44000244140625,296.44000244140625,0.0,65536,370,3,30.0,10.571269035339355
2024-09-02,2024-09-03,291.92999267578125,291.92999267578125,291.92999267578125,0.0,65536,370,3,30.0,10.571269035339355
2024-09-03,2024-09-04,295.1499938964844,295.1499938964844,295.1499938964844,0.0,65536,370,3,30.0,10.571269035339355
2024-09-05,2024-09-06,299.5,299.5,299.5,0.0,65536,370,3,30.0,10.571269035339355
2024-09-07,2024-09-08,296.2300109863281,296.2300109863281,296.2300109863281,0.0,65536,370,3,30.0,10.571269035339355
2024-09-09,2024-09-10,295.4599914550781,295.4599914550781,295.4599914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-09-10,2024-09-11,298.1700134277344,298.1700134277344,298.1700134277344,0.0,65536,370,3,30.0,10.571269035339355
2024-09-12,2024-09-13,296.2099914550781,296.2099914550781,296.2099914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-09-14,2024-09-15,300.2200012207031,300.2200012207031,300.2200012207031,0.0,65536,370,3,30.0,10.571269035339355
2024-09-16,2024-09-17,299.0400085449219,299.0400085449219,299.0400085449219,0.0,65536,370,3,30.0,10.571269035339355
2024-09-17,2024-09-18,298.8399963378906,298.8399963378906,298.8399963378906,0.0,65536,370,3,30.0,10.571269035339355
2024-09-18,2024-09-19,298.30999755859375,298.30999755859375,298.30999755859375,0.0,65536,370,3,30.0,10.571269035339355
2024-09-19,2024-09-20,300.3299865722656,300.3299865722656,300.3299865722656,0.0,65536,370,3,30.0,10.571269035339355
2024-09-21,2024-09-22,292.05999755859375,292.05999755859375,292.05999755859375,0.0,65536,370,3,30.0,10.571269035339355
2024-09-23,2024-09-24,297.6700134277344,297.6700134277344,297.6700134277344,0.0,65536,370,3,30.0,10.571269035339355
2024-09-25,2024-09-26,288.010009765625,288.010009765625,288.010009765625,0.0,65536,370,3,30.0,10.571269035339355
2024-09-26,2024-09-27,291.95001220703125,291.95001220703125,291.95001220703125,0.0,65536,370,3,30.0,10.571269035339355
2024-09-28,2024-09-29,293.3900146484375,293.3900146484375,293.3900146484375,0.0,65536,370,3,30.0,10.571269035339355
2024-09-30,2024-10-01,294.8800048828125,294.8800048828125,294.8800048828125,0.0,65536,370,3,30.0,10.571269035339355
2024-10-02,2024-10-03,290.7099914550781,290.7099914550781,290.7099914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-10-03,2024-10-04,296.510009765625,296.510009765625,296.510009765625,0.0,65536,370,3,30.0,10.571269035339355
2024-10-04,2024-10-05,296.55999755859375,296.55999755859375,296.55999755859375,0.0,65536,370,3,30.0,10.571269035339355
2024-10-05,2024-10-06,299.69000244140625,299.69000244140625,299.69000244140625,0.0,65536,370,3,30.0,10.571269035339355
2024-10-07,2024-10-08,294.6700134277344,294.6700134277344,294.6700134277344,0.0,65536,370,3,30.0,10.571269035339355
2024-10-09,2024-10-10,297.4700012207031,297.4700012207031,297.4700012207031,0.0,65536,370,3,30.0,10.571269035339355
2024-10-11,2024-10-12,299.6300048828125,299.6300048828125,299.6300048828125,0.0,65536,370,3,30.0,10.571269035339355
2024-10-12,2024-10-13,291.7099914550781,291.7099914550781,291.7099914550781,0.0,65536,370,3,30.0,10.571269035339355
2024-10-14,2024-10-15,298.260009765625,298.260009765625,298.260009765625,0.0,65536,370,3,30.0,10.571269035339355
2024-10-16,2024-10-17,294.2300109863281,294.2300109863281,294.2300109863281,0.0,65536,370,3,30.0,10.571269035339355
2024-10-18,2024-10-19,296.42999267578125,296.42999267578125,296.42999267578125,0.0,65536,370,3,30.0,10.571269035339355
2024-10-19,2024-10-20,295.79998779296875,295.79998779296875,295.79998779296875,0.0,65536,370,3,30.0,10.571269035339355
2024-10-20,2024-10-21,293.3999938964844,293.3999938964844,293.3999938964844,0.0,65536,370,3,30.0,10.571269035339355
2024-10-21,2024-10-22,295.9100036621094,295.9100036621094,295.9100036621094,0.0,65536,370,3,30.0,10.571269035339355
2024-10-23,2024-10-24,296.3999938964844,296.3999938964844,296.3999938964844,0.0,65536,370,3,30.0,10.571269035339355
2024-10-25,2024-10-26,296.8699951171875,296.8699951171875,296.8699951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-10-27,2024-10-28,295.6199951171875,295.6199951171875,295.6199951171875,0.0,65536,370,3,30.0,10.571269035339355
2024-10-28,2024-10-29,299.1199951171875,299.1199951171875,299.1199951171875,0.0,65536,370,3,30.0,10.571269035339355
2020-01-02,2020-01-03,285.82000732421875,285.82000732421875,285.82000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-01-03,2020-01-04,286.510009765625,286.510009765625,286.510009765625,0.0,65536,438,34,10.0,786.8099365234375
2020-01-05,2020-01-06,284.7900085449219,284.7900085449219,284.7900085449219,0.0,65536,438,34,10.0,786.8099365234375
2020-01-07,2020-01-08,282.92999267578125,282.92999267578125,282.92999267578125,0.0,65536,438,34,10.0,786.8099365234375
2020-01-09,2020-01-10,286.2300109863281,286.2300109863281,286.2300109863281,0.0,65536,438,34,10.0,786.8099365234375
2020-01-10,2020-01-11,285.6700134277344,285.6700134277344,285.6700134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-01-11,2020-01-12,286.55999755859375,286.55999755859375,286.55999755859375,0.0,65536,438,34,10.0,786.8099365234375
2020-01-12,2020-01-13,286.25,286.25,286.25,0.0,65536,438,34,10.0,786.8099365234375
2020-01-14,2020-01-15,283.8399963378906,283.8399963378906,283.8399963378906,0.0,65536,438,34,10.0,786.8099365234375
2020-01-16,2020-01-17,283.8999938964844,283.8999938964844,283.8999938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-01-18,2020-01-19,286.6300048828125,286.6300048828125,286.6300048828125,0.0,65536,438,34,10.0,786.8099365234375
2020-01-19,2020-01-20,288.0400085449219,288.0400085449219,288.0400085449219,0.0,65536,438,34,10.0,786.8099365234375
2020-01-21,2020-01-22,285.9700012207031,285.9700012207031,285.9700012207031,0.0,65536,438,34,10.0,786.8099365234375
2020-01-23,2020-01-24,285.07000732421875,285.07000732421875,285.07000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-01-25,2020-01-26,284.75,284.75,284.75,0.0,65536,438,34,10.0,786.8099365234375
2020-01-26,2020-01-27,287.8599853515625,287.8599853515625,287.8599853515625,0.0,65536,438,34,10.0,786.8099365234375
2020-01-27,2020-01-28,285.0899963378906,285.0899963378906,285.0899963378906,0.0,65536,438,34,10.0,786.8099365234375
2020-01-28,2020-01-29,284.7900085449219,284.7900085449219,284.7900085449219,0.0,65536,438,34,10.0,786.8099365234375
2020-01-30,2020-01-31,285.0799865722656,285.0799865722656,285.0799865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-02-01,2020-02-02,284.04998779296875,284.04998779296875,284.04998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-02-03,2020-02-04,286.04998779296875,286.04998779296875,286.04998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-02-04,2020-02-05,286.5199890136719,286.5199890136719,286.5199890136719,0.0,65536,438,34,10.0,786.8099365234375
2020-02-06,2020-02-07,284.20001220703125,284.20001220703125,284.20001220703125,0.0,65536,438,34,10.0,786.8099365234375
2020-02-08,2020-02-09,284.05999755859375,284.05999755859375,284.05999755859375,0.0,65536,438,34,10.0,786.8099365234375
2020-02-10,2020-02-11,281.3599853515625,281.3599853515625,281.3599853515625,0.0,65536,438,34,10.0,786.8099365234375
2020-02-11,2020-02-12,284.6499938964844,284.6499938964844,284.6499938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-02-12,2020-02-13,285.3299865722656,285.3299865722656,285.3299865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-02-13,2020-02-14,286.0899963378906,286.0899963378906,286.0899963378906,0.0,65536,438,34,10.0,786.8099365234375
2020-02-15,2020-02-16,283.19000244140625,283.19000244140625,283.19000244140625,0.0,65536,438,34,10.0,786.8099365234375
2020-02-17,2020-02-18,283.55999755859375,283.55999755859375,283.55999755859375,0.0,65536,438,34,10.0,786.8099365234375
2020-02-19,2020-02-20,285.75,285.75,285.75,0.0,65536,438,34,10.0,786.8099365234375
2020-02-20,2020-02-21,287.8800048828125,287.8800048828125,287.8800048828125,0.0,65536,438,34,10.0,786.8099365234375
2020-02-22,2020-02-23,286.0199890136719,286.0199890136719,286.0199890136719,0.0,65536,438,34,10.0,786.8099365234375
2020-02-24,2020-02-25,283.1199951171875,283.1199951171875,283.1199951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-02-26,2020-02-27,284.989990234375,284.989990234375,284.989990234375,0.0,65536,438,34,10.0,786.8099365234375
2020-02-27,2020-02-28,288.2699890136719,288.2699890136719,288.2699890136719,0.0,65536,438,34,10.0,786.8099365234375
2020-02-28,2020-02-29,283.8299865722656,283.8299865722656,283.8299865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-02-29,2020-03-01,286.54998779296875,286.54998779296875,286.54998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-03-02,2020-03-03,283.760009765625,283.760009765625,283.760009765625,0.0,65536,438,34,10.0,786.8099365234375
2020-03-04,2020-03-05,285.5400085449219,285.5400085449219,285.5400085449219,0.0,65536,438,34,10.0,786.8099365234375
2020-03-06,2020-03-07,283.6499938964844,283.6499938964844,283.6499938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-03-07,2020-03-08,285.4599914550781,285.4599914550781,285.4599914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-03-09,2020-03-10,285.57000732421875,285.57000732421875,285.57000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-03-11,2020-03-12,283.2300109863281,283.2300109863281,283.2300109863281,0.0,65536,438,34,10.0,786.8099365234375
2020-03-13,2020-03-14,285.260009765625,285.260009765625,285.260009765625,0.0,65536,438,34,10.0,786.8099365234375
2020-03-14,2020-03-15,286.82000732421875,286.82000732421875,286.82000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-03-15,2020-03-16,284.8299865722656,284.8299865722656,284.8299865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-03-16,2020-03-17,286.1700134277344,286.1700134277344,286.1700134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-03-18,2020-03-19,283.7200012207031,283.7200012207031,283.7200012207031,0.0,65536,438,34,10.0,786.8099365234375
2020-03-20,2020-03-21,283.7099914550781,283.7099914550781,283.7099914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-03-22,2020-03-23,283.4599914550781,283.4599914550781,283.4599914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-03-23,2020-03-24,285.17999267578125,285.17999267578125,285.17999267578125,0.0,65536,438,34,10.0,786.8099365234375
2020-03-25,2020-03-26,283.67999267578125,283.67999267578125,283.67999267578125,0.0,65536,438,34,10.0,786.8099365234375
2020-03-27,2020-03-28,285.5799865722656,285.5799865722656,285.5799865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-03-29,2020-03-30,283.7900085449219,283.7900085449219,283.7900085449219,0.0,65536,438,34,10.0,786.8099365234375
2020-03-30,2020-03-31,287.6000061035156,287.6000061035156,287.6000061035156,0.0,65536,438,34,10.0,786.8099365234375
2020-03-31,2020-04-01,285.69000244140625,285.69000244140625,285.69000244140625,0.0,65536,438,34,10.0,786.8099365234375
2020-04-01,2020-04-02,285.3500061035156,285.3500061035156,285.3500061035156,0.0,65536,438,34,10.0,786.8099365234375
2020-04-03,2020-04-04,285.25,285.25,285.25,0.0,65536,438,34,10.0,786.8099365234375
2020-04-05,2020-04-06,285.9100036621094,285.9100036621094,285.9100036621094,0.0,65536,438,34,10.0,786.8099365234375
2020-04-07,2020-04-08,287.6199951171875,287.6199951171875,287.6199951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-04-08,2020-04-09,288.5899963378906,288.5899963378906,288.5899963378906,0.0,65536,438,34,10.0,786.8099365234375
2020-04-10,2020-04-11,287.17999267578125,287.17999267578125,287.17999267578125,0.0,65536,438,34,10.0,786.8099365234375
2020-04-12,2020-04-13,286.989990234375,286.989990234375,286.989990234375,0.0,65536,438,34,10.0,786.8099365234375
2020-04-14,2020-04-15,282.9599914550781,282.9599914550781,282.9599914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-04-15,2020-04-16,288.2099914550781,288.2099914550781,288.2099914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-04-16,2020-04-17,285.8999938964844,285.8999938964844,285.8999938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-04-17,2020-04-18,285.2699890136719,285.2699890136719,285.2699890136719,0.0,65536,438,34,10.0,786.8099365234375
2020-04-19,2020-04-20,285.6199951171875,285.6199951171875,285.6199951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-04-21,2020-04-22,286.1000061035156,286.1000061035156,286.1000061035156,0.0,65536,438,34,10.0,786.8099365234375
2020-04-23,2020-04-24,285.0,285.0,285.0,0.0,65536,438,34,10.0,786.8099365234375
2020-04-24,2020-04-25,286.8999938964844,286.8999938964844,286.8999938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-04-26,2020-04-27,284.6600036621094,284.6600036621094,284.6600036621094,0.0,65536,438,34,10.0,786.8099365234375
2020-04-28,2020-04-29,285.5299987792969,285.5299987792969,285.5299987792969,0.0,65536,438,34,10.0,786.8099365234375
2020-04-30,2020-05-01,285.8999938964844,285.8999938964844,285.8999938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-05-01,2020-05-02,285.9100036621094,285.9100036621094,285.9100036621094,0.0,65536,438,34,10.0,786.8099365234375
2020-05-02,2020-05-03,286.2099914550781,286.2099914550781,286.2099914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-05-03,2020-05-04,285.32000732421875,285.32000732421875,285.32000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-05-05,2020-05-06,286.07000732421875,286.07000732421875,286.07000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-05-07,2020-05-08,285.7900085449219,285.7900085449219,285.7900085449219,0.0,65536,438,34,10.0,786.8099365234375
2020-05-09,2020-05-10,286.7300109863281,286.7300109863281,286.7300109863281,0.0,65536,438,34,10.0,786.8099365234375
2020-05-10,2020-05-11,288.44000244140625,288.44000244140625,288.44000244140625,0.0,65536,438,34,10.0,786.8099365234375
2020-05-12,2020-05-13,283.8299865722656,283.8299865722656,283.8299865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-05-14,2020-05-15,285.3500061035156,285.3500061035156,285.3500061035156,0.0,65536,438,34,10.0,786.8099365234375
2020-05-16,2020-05-17,285.6600036621094,285.6600036621094,285.6600036621094,0.0,65536,438,34,10.0,786.8099365234375
2020-05-17,2020-05-18,288.1700134277344,288.1700134277344,288.1700134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-05-18,2020-05-19,285.54998779296875,285.54998779296875,285.54998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-05-19,2020-05-20,284.5199890136719,284.5199890136719,284.5199890136719,0.0,65536,438,34,10.0,786.8099365234375
2020-05-21,2020-05-22,286.260009765625,286.260009765625,286.260009765625,0.0,65536,438,34,10.0,786.8099365234375
2020-05-23,2020-05-24,285.07000732421875,285.07000732421875,285.07000732421875,0.0,65536,438,34,10.0,786.8099365234375
2020-05-25,2020-05-26,287.6199951171875,287.6199951171875,287.6199951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-05-26,2020-05-27,286.9599914550781,286.9599914550781,286.9599914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-05-28,2020-05-29,284.79998779296875,284.79998779296875,284.79998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-05-30,2020-05-31,284.010009765625,284.010009765625,284.010009765625,0.0,65536,438,34,10.0,786.8099365234375
2020-06-01,2020-06-02,284.4200134277344,284.4200134277344,284.4200134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-06-02,2020-06-03,286.3900146484375,286.3900146484375,286.3900146484375,0.0,65536,438,34,10.0,786.8099365234375
2020-06-03,2020-06-04,284.9800109863281,284.9800109863281,284.9800109863281,0.0,65536,438,34,10.0,786.8099365234375
2020-06-04,2020-06-05,285.3800048828125,285.3800048828125,285.3800048828125,0.0,65536,438,34,10.0,786.8099365234375
2020-06-06,2020-06-07,284.9599914550781,284.9599914550781,284.9599914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-06-08,2020-06-09,286.1000061035156,286.1000061035156,286.1000061035156,0.0,65536,438,34,10.0,786.8099365234375
2020-06-10,2020-06-11,284.9599914550781,284.9599914550781,284.9599914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-06-11,2020-06-12,284.6400146484375,284.6400146484375,284.6400146484375,0.0,65536,438,34,10.0,786.8099365234375
2020-06-13,2020-06-14,285.8500061035156,285.8500061035156,285.8500061035156,0.0,65536,438,34,10.0,786.8099365234375
2020-06-15,2020-06-16,287.1700134277344,287.1700134277344,287.1700134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-06-17,2020-06-18,284.760009765625,284.760009765625,284.760009765625,0.0,65536,438,34,10.0,786.8099365234375
2020-06-18,2020-06-19,287.489990234375,287.489990234375,287.489990234375,0.0,65536,438,34,10.0,786.8099365234375
2020-06-19,2020-06-20,286.17999267578125,286.17999267578125,286.17999267578125,0.0,65536,438,34,10.0,786.8099365234375
2020-06-20,2020-06-21,286.4800109863281,286.4800109863281,286.4800109863281,0.0,65536,438,34,10.0,786.8099365234375
2020-06-22,2020-06-23,284.2200012207031,284.2200012207031,284.2200012207031,0.0,65536,438,34,10.0,786.8099365234375
2020-06-24,2020-06-25,284.94000244140625,284.94000244140625,284.94000244140625,0.0,65536,438,34,10.0,786.8099365234375
2020-06-26,2020-06-27,285.8399963378906,285.8399963378906,285.8399963378906,0.0,65536,438,34,10.0,786.8099365234375
2020-06-27,2020-06-28,286.6199951171875,286.6199951171875,286.6199951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-06-29,2020-06-30,285.4200134277344,285.4200134277344,285.4200134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-07-01,2020-07-02,283.1400146484375,283.1400146484375,283.1400146484375,0.0,65536,438,34,10.0,786.8099365234375
2020-07-03,2020-07-04,284.6400146484375,284.6400146484375,284.6400146484375,0.0,65536,438,34,10.0,786.8099365234375
2020-07-04,2020-07-05,285.6300048828125,285.6300048828125,285.6300048828125,0.0,65536,438,34,10.0,786.8099365234375
2020-07-05,2020-07-06,285.1099853515625,285.1099853515625,285.1099853515625,0.0,65536,438,34,10.0,786.8099365234375
2020-07-06,2020-07-07,286.1099853515625,286.1099853515625,286.1099853515625,0.0,65536,438,34,10.0,786.8099365234375
2020-07-08,2020-07-09,283.7099914550781,283.7099914550781,283.7099914550781,0.0,65536,438,34,10.0,786.8099365234375
2020-07-10,2020-07-11,285.4200134277344,285.4200134277344,285.4200134277344,0.0,65536,438,34,10.0,786.8099365234375
2020-07-12,2020-07-13,284.3699951171875,284.3699951171875,284.3699951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-07-13,2020-07-14,287.6099853515625,287.6099853515625,287.6099853515625,0.0,65536,438,34,10.0,786.8099365234375
2020-07-15,2020-07-16,284.3999938964844,284.3999938964844,284.3999938964844,0.0,65536,438,34,10.0,786.8099365234375
2020-07-17,2020-07-18,283.8399963378906,283.8399963378906,283.8399963378906,0.0,65536,438,34,10.0,786.8099365234375
2020-07-19,2020-07-20,286.79998779296875,286.79998779296875,286.79998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-07-20,2020-07-21,288.1199951171875,288.1199951171875,288.1199951171875,0.0,65536,438,34,10.0,786.8099365234375
2020-07-21,2020-07-22,285.4700012207031,285.4700012207031,285.4700012207031,0.0,65536,438,34,10.0,786.8099365234375
2020-07-22,2020-07-23,286.04998779296875,286.04998779296875,286.04998779296875,0.0,65536,438,34,10.0,786.8099365234375
2020-07-24,2020-07-25,285.0799865722656,285.0799865722656,285.0799865722656,0.0,65536,438,34,10.0,786.8099365234375
2020-07-26,2020-07-27,284.5899963378906,284.5899963378906,284.5899963378906,0.0,65536,438,34,10.0,786.8099365234375
