interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv,uid,check
2023-07-15,2023-07-16,292.2900085449219,292.2900085449219,292.2900085449219,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-17,2023-07-18,294.17999267578125,294.17999267578125,294.17999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-19,2023-07-20,292.989990234375,292.989990234375,292.989990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-21,2023-07-22,294.3699951171875,294.3699951171875,294.3699951171875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-22,2023-07-23,292.30999755859375,292.30999755859375,292.30999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-24,2023-07-25,293.57000732421875,293.57000732421875,293.57000732421875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-26,2023-07-27,292.07000732421875,292.07000732421875,292.07000732421875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-28,2023-07-29,293.3900146484375,293.3900146484375,293.3900146484375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-29,2023-07-30,292.8299865722656,292.8299865722656,292.8299865722656,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-30,2023-07-31,292.3299865722656,292.3299865722656,292.3299865722656,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-31,2023-08-01,292.80999755859375,292.80999755859375,292.80999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-02,2023-08-03,292.17999267578125,292.17999267578125,292.17999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-04,2023-08-05,292.989990234375,292.989990234375,292.989990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-06,2023-08-07,294.0799865722656,294.0799865722656,294.0799865722656,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-07,2023-08-08,292.2900085449219,292.2900085449219,292.2900085449219,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-09,2023-08-10,292.5400085449219,292.5400085449219,292.5400085449219,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-11,2023-08-12,293.2099914550781,293.2099914550781,293.2099914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-13,2023-08-14,291.1099853515625,291.1099853515625,291.1099853515625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-14,2023-08-15,289.1700134277344,289.1700134277344,289.1700134277344,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-15,2023-08-16,290.69000244140625,290.69000244140625,290.69000244140625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-16,2023-08-17,290.5199890136719,290.5199890136719,290.5199890136719,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-18,2023-08-19,292.6600036621094,292.6600036621094,292.6600036621094,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-20,2023-08-21,290.739990234375,290.739990234375,290.739990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-22,2023-08-23,290.17999267578125,290.17999267578125,290.17999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-23,2023-08-24,283.6199951171875,283.6199951171875,283.6199951171875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-25,2023-08-26,287.30999755859375,287.30999755859375,287.30999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-27,2023-08-28,292.6499938964844,292.6499938964844,292.6499938964844,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-29,2023-08-30,292.0,292.0,292.0,0.0,65536,13986,572,30,1429,2654,TRUE
2023-08-30,2023-08-31,293.8999938964844,293.8999938964844,293.8999938964844,0.0,65536,13986,572,30,1429,2654,TRUE
