interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv,uid,check
2020-04-10,2020-04-11,301.57000732421875,301.57000732421875,301.57000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-12,2020-04-13,299.92999267578125,299.92999267578125,299.92999267578125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-14,2020-04-15,295.1600036621094,295.1600036621094,295.1600036621094,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-15,2020-04-16,297.19000244140625,297.19000244140625,297.19000244140625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-16,2020-04-17,299.7200012207031,299.7200012207031,299.7200012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-17,2020-04-18,298.42999267578125,298.42999267578125,298.42999267578125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-19,2020-04-20,299.2300109863281,299.2300109863281,299.2300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-21,2020-04-22,299.57000732421875,299.57000732421875,299.57000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-23,2020-04-24,299.2699890136719,299.2699890136719,299.2699890136719,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-24,2020-04-25,296.69000244140625,296.69000244140625,296.69000244140625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-26,2020-04-27,297.239990234375,297.239990234375,297.239990234375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-28,2020-04-29,297.8900146484375,297.8900146484375,297.8900146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-04-30,2020-05-01,297.510009765625,297.510009765625,297.510009765625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-01,2020-05-02,295.67999267578125,295.67999267578125,295.67999267578125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-02,2020-05-03,298.8500061035156,298.8500061035156,298.8500061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-03,2020-05-04,296.9599914550781,296.9599914550781,296.9599914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-05,2020-05-06,299.30999755859375,299.30999755859375,299.30999755859375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-07,2020-05-08,298.80999755859375,298.80999755859375,298.80999755859375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-09,2020-05-10,299.2900085449219,299.2900085449219,299.2900085449219,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-10,2020-05-11,298.92999267578125,298.92999267578125,298.92999267578125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-12,2020-05-13,291.3500061035156,291.3500061035156,291.3500061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-14,2020-05-15,298.3299865722656,298.3299865722656,298.3299865722656,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-16,2020-05-17,299.6300048828125,299.6300048828125,299.6300048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-17,2020-05-18,297.9100036621094,297.9100036621094,297.9100036621094,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-18,2020-05-19,298.1199951171875,298.1199951171875,298.1199951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-19,2020-05-20,294.92999267578125,294.92999267578125,294.92999267578125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-21,2020-05-22,297.2300109863281,297.2300109863281,297.2300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-23,2020-05-24,296.9100036621094,296.9100036621094,296.9100036621094,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-25,2020-05-26,299.54998779296875,299.54998779296875,299.54998779296875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-26,2020-05-27,296.7300109863281,296.7300109863281,296.7300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-28,2020-05-29,295.0299987792969,295.0299987792969,295.0299987792969,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-05-30,2020-05-31,294.45001220703125,294.45001220703125,294.45001220703125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-01,2020-06-02,295.79998779296875,295.79998779296875,295.79998779296875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-02,2020-06-03,294.2699890136719,294.2699890136719,294.2699890136719,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-03,2020-06-04,295.6199951171875,295.6199951171875,295.6199951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-04,2020-06-05,294.2300109863281,294.2300109863281,294.2300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-06,2020-06-07,298.5799865722656,298.5799865722656,298.5799865722656,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-08,2020-06-09,299.94000244140625,299.94000244140625,299.94000244140625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-10,2020-06-11,295.54998779296875,295.54998779296875,295.54998779296875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-11,2020-06-12,292.67999267578125,292.67999267578125,292.67999267578125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-13,2020-06-14,295.7799987792969,295.7799987792969,295.7799987792969,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-15,2020-06-16,298.80999755859375,298.80999755859375,298.80999755859375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
