"location","index","date","value"
"Fundación_Neotropica","temp_max_C",2019-10-04,30
"Fundación_Neotropica","temp_max_C",2019-10-05,31.3
"Fundación_Neotropica","temp_max_C",2019-10-06,28.8
"Fundación_Neotropica","temp_max_C",2019-10-07,30.4
"Fundación_Neotropica","temp_max_C",2019-10-08,31.5
"Fundación_Neotropica","temp_max_C",2019-10-09,29.6
"Fundación_Neotropica","temp_max_C",2019-10-10,30.2
"Fundación_Neotropica","temp_max_C",2019-10-11,32
"Fundación_Neotropica","temp_max_C",2019-10-12,31.1
"Fundación_Neotropica","temp_max_C",2019-10-13,29
"Fundación_Neotropica","temp_max_C",2019-10-14,24.5
"Fundación_Neotropica","temp_max_C",2019-10-15,27.6
"Fundación_Neotropica","temp_max_C",2019-10-16,28.8
"Fundación_Neotropica","temp_max_C",2019-10-17,31.7
"Fundación_Neotropica","temp_max_C",2019-10-18,31.1
"Fundación_Neotropica","temp_max_C",2019-10-19,31.9
"Fundación_Neotropica","temp_max_C",2019-10-20,31.2
"Fundación_Neotropica","temp_max_C",2019-10-21,30.2
"Fundación_Neotropica","temp_max_C",2019-10-22,28.9
"Fundación_Neotropica","temp_max_C",2019-10-23,31
"Fundación_Neotropica","temp_max_C",2019-10-24,29.7
"Fundación_Neotropica","temp_max_C",2019-10-25,30.2
"Fundación_Neotropica","temp_max_C",2019-10-26,27.4
"Fundación_Neotropica","temp_max_C",2019-10-27,28.3
"Fundación_Neotropica","temp_max_C",2019-10-28,31.5
"Fundación_Neotropica","temp_max_C",2019-10-29,32
"Fundación_Neotropica","temp_max_C",2019-10-30,30
"Fundación_Neotropica","temp_max_C",2019-10-31,30.4
"Fundación_Neotropica","temp_max_C",2019-11-01,30.9
"Fundación_Neotropica","temp_max_C",2019-11-02,31.3
"Fundación_Neotropica","temp_max_C",2019-11-03,31.5
"Fundación_Neotropica","temp_max_C",2019-11-04,31.4
"Fundación_Neotropica","temp_max_C",2019-11-05,30.3
"Fundación_Neotropica","temp_max_C",2019-11-06,32
"Fundación_Neotropica","temp_max_C",2019-11-07,30.8
"Fundación_Neotropica","temp_max_C",2019-11-08,31.4
"Fundación_Neotropica","temp_max_C",2019-11-09,31.2
"Fundación_Neotropica","temp_max_C",2019-11-10,29.9
"Fundación_Neotropica","temp_max_C",2019-11-11,29.8
"Fundación_Neotropica","temp_max_C",2019-11-12,31.6
"Fundación_Neotropica","temp_max_C",2019-11-13,27.8
"Fundación_Neotropica","temp_max_C",2019-11-14,30
"Fundación_Neotropica","temp_max_C",2019-11-15,29.5
"Fundación_Neotropica","temp_max_C",2019-11-16,30
"Fundación_Neotropica","temp_max_C",2019-11-17,31.7
"Fundación_Neotropica","temp_max_C",2019-11-18,30.9
"Fundación_Neotropica","temp_max_C",2019-11-19,29.4
"Fundación_Neotropica","temp_max_C",2019-11-20,29.5
"Fundación_Neotropica","temp_max_C",2019-11-21,30.6
"Fundación_Neotropica","temp_max_C",2019-11-22,31.4
"Fundación_Neotropica","temp_max_C",2019-11-23,32
"Fundación_Neotropica","temp_max_C",2019-11-24,30.7
"Fundación_Neotropica","temp_max_C",2019-11-25,31.4
"Fundación_Neotropica","temp_max_C",2019-11-26,31.5
"Fundación_Neotropica","temp_max_C",2019-11-27,32.2
"Fundación_Neotropica","temp_max_C",2019-11-28,32.2
"Fundación_Neotropica","temp_max_C",2019-11-29,30.5
"Fundación_Neotropica","temp_max_C",2019-11-30,30.8
"Fundación_Neotropica","temp_max_C",2019-12-01,31.9
"Fundación_Neotropica","temp_max_C",2019-12-02,32.6
"Fundación_Neotropica","temp_max_C",2019-12-03,32.2
"Fundación_Neotropica","temp_max_C",2019-12-04,32.5
"Fundación_Neotropica","temp_max_C",2019-12-05,31.9
"Fundación_Neotropica","temp_max_C",2019-12-06,31.5
"Fundación_Neotropica","temp_max_C",2019-12-07,29.5
"Fundación_Neotropica","temp_max_C",2019-12-08,30.3
"Fundación_Neotropica","temp_max_C",2019-12-09,31.4
"Fundación_Neotropica","temp_max_C",2019-12-10,31.3
"Fundación_Neotropica","temp_max_C",2019-12-11,31.4
"Fundación_Neotropica","temp_max_C",2019-12-12,32.1
"Fundación_Neotropica","temp_max_C",2019-12-13,29.5
"Fundación_Neotropica","temp_max_C",2019-12-14,32.4
"Fundación_Neotropica","temp_max_C",2019-12-15,30.8
"Fundación_Neotropica","temp_max_C",2019-12-16,32.5
"Fundación_Neotropica","temp_max_C",2019-12-17,32.5
"Fundación_Neotropica","temp_max_C",2019-12-18,31.5
"Fundación_Neotropica","temp_max_C",2019-12-19,32
"Fundación_Neotropica","temp_max_C",2019-12-20,31.1
"Fundación_Neotropica","temp_max_C",2019-12-21,31.9
"Fundación_Neotropica","temp_max_C",2019-12-22,32
"Fundación_Neotropica","temp_max_C",2019-12-23,29.2
"Fundación_Neotropica","temp_max_C",2019-12-24,31.1
"Fundación_Neotropica","temp_max_C",2019-12-25,31
"Fundación_Neotropica","temp_max_C",2019-12-26,31.6
"Fundación_Neotropica","temp_max_C",2019-12-27,32.4
"Fundación_Neotropica","temp_max_C",2019-12-28,33.3
"Fundación_Neotropica","temp_max_C",2019-12-29,32.9
"Fundación_Neotropica","temp_max_C",2019-12-30,31.2
"Fundación_Neotropica","temp_max_C",2019-12-31,31.2
"Fundación_Neotropica","temp_max_C",2020-01-01,30.6
"Fundación_Neotropica","temp_max_C",2020-01-02,31.8
"Fundación_Neotropica","temp_max_C",2020-01-03,29.9
"Fundación_Neotropica","temp_max_C",2020-01-04,31.1
"Fundación_Neotropica","temp_max_C",2020-01-05,32
"Fundación_Neotropica","temp_max_C",2020-01-06,32.1
"Fundación_Neotropica","temp_max_C",2020-01-07,32.2
"Fundación_Neotropica","temp_max_C",2020-01-08,32.4
"Fundación_Neotropica","temp_max_C",2020-01-09,33.4
"Fundación_Neotropica","temp_max_C",2020-01-10,32.9
"Fundación_Neotropica","temp_max_C",2020-01-11,33.5
"Fundación_Neotropica","temp_max_C",2020-01-12,32.5
"Fundación_Neotropica","temp_max_C",2020-01-13,32.6
"Fundación_Neotropica","temp_max_C",2020-01-14,33.6
"Fundación_Neotropica","temp_max_C",2020-01-15,33.4
"Fundación_Neotropica","temp_max_C",2020-01-16,33.1
"Fundación_Neotropica","temp_max_C",2020-01-17,33.7
"Fundación_Neotropica","temp_max_C",2020-01-18,33.2
"Fundación_Neotropica","temp_max_C",2020-01-19,33.9
"Fundación_Neotropica","temp_max_C",2020-01-20,33.6
"Fundación_Neotropica","temp_max_C",2020-01-21,33.6
"Fundación_Neotropica","temp_max_C",2020-01-22,29.5
"Fundación_Neotropica","temp_max_C",2020-01-23,32.4
"Fundación_Neotropica","temp_max_C",2020-01-24,30.6
"Fundación_Neotropica","temp_max_C",2020-01-25,31.9
"Fundación_Neotropica","temp_max_C",2020-01-26,32.7
"Fundación_Neotropica","temp_max_C",2020-01-27,30.4
"Fundación_Neotropica","temp_max_C",2020-01-28,31.5
"Fundación_Neotropica","temp_max_C",2020-01-29,30.1
"Fundación_Neotropica","temp_max_C",2020-01-30,31.2
"Fundación_Neotropica","temp_max_C",2020-01-31,32.3
"Fundación_Neotropica","temp_max_C",2020-02-01,33.4
"Fundación_Neotropica","temp_max_C",2020-02-02,33.3
"Fundación_Neotropica","temp_max_C",2020-02-03,33.1
"Fundación_Neotropica","temp_max_C",2020-02-04,33.5
"Fundación_Neotropica","temp_max_C",2020-02-05,33.3
"Fundación_Neotropica","temp_max_C",2020-02-06,33.5
"Fundación_Neotropica","temp_max_C",2020-02-07,34.3
"Fundación_Neotropica","temp_max_C",2020-02-08,33.9
"Fundación_Neotropica","temp_max_C",2020-02-09,34.4
"Fundación_Neotropica","temp_max_C",2020-02-10,34.2
"Fundación_Neotropica","temp_max_C",2020-02-11,34.1
"Fundación_Neotropica","temp_max_C",2020-02-12,33.7
"Fundación_Neotropica","temp_max_C",2020-02-13,33.9
"Fundación_Neotropica","temp_max_C",2020-02-14,34.2
"Fundación_Neotropica","temp_max_C",2020-02-15,33.8
"Fundación_Neotropica","temp_max_C",2020-02-16,34.5
"Fundación_Neotropica","temp_max_C",2020-02-17,34.4
"Fundación_Neotropica","temp_max_C",2020-02-18,33.8
"Fundación_Neotropica","temp_max_C",2020-02-19,34.3
"Fundación_Neotropica","temp_max_C",2020-02-20,34.9
"Fundación_Neotropica","temp_max_C",2020-02-21,34.1
"Fundación_Neotropica","temp_max_C",2020-02-22,33.8
"Fundación_Neotropica","temp_max_C",2020-02-23,33.9
"Fundación_Neotropica","temp_max_C",2020-02-24,34.4
"Fundación_Neotropica","temp_max_C",2020-02-25,33.5
"Fundación_Neotropica","temp_max_C",2020-02-26,34.3
"Fundación_Neotropica","temp_max_C",2020-02-27,33.4
"Fundación_Neotropica","temp_max_C",2020-02-28,33.5
"Fundación_Neotropica","temp_max_C",2020-02-29,34.7
"Fundación_Neotropica","temp_max_C",2020-03-01,34.5
"Fundación_Neotropica","temp_max_C",2020-03-02,34.8
"Fundación_Neotropica","temp_max_C",2020-03-03,33.8
"Fundación_Neotropica","temp_max_C",2020-03-04,34.3
"Fundación_Neotropica","temp_max_C",2020-03-05,35.4
"Fundación_Neotropica","temp_max_C",2020-03-06,35.5
"Fundación_Neotropica","temp_max_C",2020-03-07,35.5
"Fundación_Neotropica","temp_max_C",2020-03-08,36.4
"Fundación_Neotropica","temp_max_C",2020-03-09,34.9
"Fundación_Neotropica","temp_max_C",2020-03-10,35.5
"Fundación_Neotropica","temp_max_C",2020-03-11,34.9
"Fundación_Neotropica","temp_max_C",2020-03-12,34.5
"Fundación_Neotropica","temp_max_C",2020-03-13,33.7
"Fundación_Neotropica","temp_max_C",2020-03-14,34
"Fundación_Neotropica","temp_max_C",2020-03-15,33.5
"Fundación_Neotropica","temp_max_C",2020-03-16,34.5
"Fundación_Neotropica","temp_max_C",2020-03-17,34.1
"Fundación_Neotropica","temp_max_C",2020-03-18,35.1
"Fundación_Neotropica","temp_max_C",2020-03-19,35.5
"Fundación_Neotropica","temp_max_C",2020-03-20,34.4
"Fundación_Neotropica","temp_max_C",2020-03-21,35.9
"Fundación_Neotropica","temp_max_C",2020-03-22,35
"Fundación_Neotropica","temp_max_C",2020-03-23,34.5
"Fundación_Neotropica","temp_max_C",2020-03-24,34.8
"Fundación_Neotropica","temp_max_C",2020-03-25,34.7
"Fundación_Neotropica","temp_max_C",2020-03-26,34.7
"Fundación_Neotropica","temp_max_C",2020-03-27,34.3
"Fundación_Neotropica","temp_max_C",2020-03-28,34
"Fundación_Neotropica","temp_max_C",2020-03-29,34.3
"Fundación_Neotropica","temp_max_C",2020-03-30,34.1
"Fundación_Neotropica","temp_max_C",2020-03-31,34.7
"Fundación_Neotropica","temp_max_C",2020-04-01,35.2
"Fundación_Neotropica","temp_max_C",2020-04-02,34.6
"Fundación_Neotropica","temp_max_C",2020-04-03,30.9
"Fundación_Neotropica","temp_max_C",2020-04-04,34.4
"Fundación_Neotropica","temp_max_C",2020-04-05,35.4
"Fundación_Neotropica","temp_max_C",2020-04-06,34.9
"Fundación_Neotropica","temp_max_C",2020-04-07,35.7
"Fundación_Neotropica","temp_max_C",2020-04-08,35.2
"Fundación_Neotropica","temp_max_C",2020-04-09,35.2
"Fundación_Neotropica","temp_max_C",2020-04-10,34.4
"Fundación_Neotropica","temp_max_C",2020-04-11,33.8
"Fundación_Neotropica","temp_max_C",2020-04-12,35
"Fundación_Neotropica","temp_max_C",2020-04-13,32
"Fundación_Neotropica","temp_max_C",2020-04-14,32.9
"Fundación_Neotropica","temp_max_C",2020-04-15,32.7
"Fundación_Neotropica","temp_max_C",2020-04-16,32.7
"Fundación_Neotropica","temp_max_C",2020-04-17,33.5
"Fundación_Neotropica","temp_max_C",2020-04-18,33
"Fundación_Neotropica","temp_max_C",2020-04-19,33.8
"Fundación_Neotropica","temp_max_C",2020-04-20,32.8
"Fundación_Neotropica","temp_max_C",2020-04-21,34.5
"Fundación_Neotropica","temp_max_C",2020-04-22,32.7
"Fundación_Neotropica","temp_max_C",2020-04-23,33.2
"Fundación_Neotropica","temp_max_C",2020-04-24,32.1
"Fundación_Neotropica","temp_max_C",2020-04-25,31.5
"Fundación_Neotropica","temp_max_C",2020-04-26,32.5
"Fundación_Neotropica","temp_max_C",2020-04-27,33.2
"Fundación_Neotropica","temp_max_C",2020-04-28,30.9
"Fundación_Neotropica","temp_max_C",2020-04-29,31.4
"Fundación_Neotropica","temp_max_C",2020-04-30,31.1
"Fundación_Neotropica","temp_max_C",2020-05-01,31.1
"Fundación_Neotropica","temp_max_C",2020-05-02,32
"Fundación_Neotropica","temp_max_C",2020-05-03,32.4
"Fundación_Neotropica","temp_max_C",2020-05-04,33
"Fundación_Neotropica","temp_max_C",2020-05-05,32.1
"Fundación_Neotropica","temp_max_C",2020-05-06,32
"Fundación_Neotropica","temp_max_C",2020-05-07,33.8
"Fundación_Neotropica","temp_max_C",2020-05-08,33.1
"Fundación_Neotropica","temp_max_C",2020-05-09,30.1
"Fundación_Neotropica","temp_max_C",2020-05-10,32.9
"Fundación_Neotropica","temp_max_C",2020-05-11,28.7
"Fundación_Neotropica","temp_max_C",2020-05-12,30.3
"Fundación_Neotropica","temp_max_C",2020-05-13,32.3
"Fundación_Neotropica","temp_max_C",2020-05-14,31.7
"Fundación_Neotropica","temp_max_C",2020-05-15,31.8
"Fundación_Neotropica","temp_max_C",2020-05-16,32.2
"Fundación_Neotropica","temp_max_C",2020-05-17,31.8
"Fundación_Neotropica","temp_max_C",2020-05-18,32.7
"Fundación_Neotropica","temp_max_C",2020-05-19,31.6
"Fundación_Neotropica","temp_max_C",2020-05-20,31.8
"Fundación_Neotropica","temp_max_C",2020-05-21,32.4
"Fundación_Neotropica","temp_max_C",2020-05-22,33.5
"Fundación_Neotropica","temp_max_C",2020-05-23,34.8
"Fundación_Neotropica","temp_max_C",2020-05-24,31.5
"Fundación_Neotropica","temp_max_C",2020-05-25,32.7
"Fundación_Neotropica","temp_max_C",2020-05-26,30.6
"Fundación_Neotropica","temp_max_C",2020-05-27,32.8
"Fundación_Neotropica","temp_max_C",2020-05-28,29.9
"Fundación_Neotropica","temp_max_C",2020-05-29,29.8
"Fundación_Neotropica","temp_max_C",2020-05-30,30.5
"Fundación_Neotropica","temp_max_C",2020-05-31,31.5
"Fundación_Neotropica","temp_max_C",2020-06-01,31.2
"Fundación_Neotropica","temp_max_C",2020-06-02,29.5
"Fundación_Neotropica","temp_max_C",2020-06-03,28
"Fundación_Neotropica","temp_max_C",2020-06-04,25.3
"Fundación_Neotropica","temp_max_C",2020-06-05,29.8
"Fundación_Neotropica","temp_max_C",2020-06-06,32.3
"Fundación_Neotropica","temp_max_C",2020-06-07,31.9
"Fundación_Neotropica","temp_max_C",2020-06-08,33.5
"Fundación_Neotropica","temp_max_C",2020-06-09,32.7
"Fundación_Neotropica","temp_max_C",2020-06-10,27.2
"Fundación_Neotropica","temp_max_C",2020-06-11,30.6
"Fundación_Neotropica","temp_max_C",2020-06-12,32.1
"Fundación_Neotropica","temp_max_C",2020-06-13,30.9
"Fundación_Neotropica","temp_max_C",2020-06-14,28.2
"Fundación_Neotropica","temp_max_C",2020-06-15,30.5
"Fundación_Neotropica","temp_max_C",2020-06-16,27.4
"Fundación_Neotropica","temp_max_C",2020-06-17,31.7
"Fundación_Neotropica","temp_max_C",2020-06-18,30.8
"Fundación_Neotropica","temp_max_C",2020-06-19,29.9
"Fundación_Neotropica","temp_max_C",2020-06-20,30.3
"Fundación_Neotropica","temp_max_C",2020-06-21,28.8
"Fundación_Neotropica","temp_max_C",2020-06-22,31.8
"Fundación_Neotropica","temp_max_C",2020-06-23,31.9
"Fundación_Neotropica","temp_max_C",2020-06-24,28.5
"Fundación_Neotropica","temp_max_C",2020-06-25,31.6
"Fundación_Neotropica","temp_max_C",2020-06-26,31.6
"Fundación_Neotropica","temp_max_C",2020-06-27,28.6
"Fundación_Neotropica","temp_max_C",2020-06-28,30.1
"Fundación_Neotropica","temp_max_C",2020-06-29,30.5
"Fundación_Neotropica","temp_max_C",2020-06-30,31
"Fundación_Neotropica","temp_max_C",2020-07-01,31.2
"Fundación_Neotropica","temp_max_C",2020-07-02,30.1
"Fundación_Neotropica","temp_max_C",2020-07-03,31.3
"Fundación_Neotropica","temp_max_C",2020-07-04,30.9
"Fundación_Neotropica","temp_max_C",2020-07-05,29.1
"Fundación_Neotropica","temp_max_C",2020-07-06,30.6
"Fundación_Neotropica","temp_max_C",2020-07-07,30.6
"Fundación_Neotropica","temp_max_C",2020-07-08,29.8
"Fundación_Neotropica","temp_max_C",2020-07-09,30.4
"Fundación_Neotropica","temp_max_C",2020-07-10,27
"Fundación_Neotropica","temp_max_C",2020-07-11,30.8
"Fundación_Neotropica","temp_max_C",2020-07-12,29.7
"Fundación_Neotropica","temp_max_C",2020-07-13,30.8
"Fundación_Neotropica","temp_max_C",2020-07-14,28.9
"Fundación_Neotropica","temp_max_C",2020-07-15,30.3
"Fundación_Neotropica","temp_max_C",2020-07-16,31.2
"Fundación_Neotropica","temp_max_C",2020-07-17,32.2
"Fundación_Neotropica","temp_max_C",2020-07-18,32.6
"Fundación_Neotropica","temp_max_C",2020-07-19,31.2
"Fundación_Neotropica","temp_max_C",2020-07-20,31.5
"Fundación_Neotropica","temp_max_C",2020-07-21,31.2
"Fundación_Neotropica","temp_max_C",2020-07-22,30.1
"Fundación_Neotropica","temp_max_C",2020-07-23,30
"Fundación_Neotropica","temp_max_C",2020-07-24,31.3
"Fundación_Neotropica","temp_max_C",2020-07-25,27.8
"Fundación_Neotropica","temp_max_C",2020-07-26,27.8
"Fundación_Neotropica","temp_max_C",2020-07-27,31.2
"Fundación_Neotropica","temp_max_C",2020-07-28,30.4
"Fundación_Neotropica","temp_max_C",2020-07-29,31.1
"Fundación_Neotropica","temp_max_C",2020-07-30,31.4
"Fundación_Neotropica","temp_max_C",2020-07-31,32
"Fundación_Neotropica","temp_max_C",2020-08-01,32
"Fundación_Neotropica","temp_max_C",2020-08-02,31.5
"Fundación_Neotropica","temp_max_C",2020-08-03,32.1
"Fundación_Neotropica","temp_max_C",2020-08-04,31.8
"Fundación_Neotropica","temp_max_C",2020-08-05,30.4
"Fundación_Neotropica","temp_max_C",2020-08-06,30.4
"Fundación_Neotropica","temp_max_C",2020-08-07,30.2
"Fundación_Neotropica","temp_max_C",2020-08-08,32.2
"Fundación_Neotropica","temp_max_C",2020-08-09,31.8
"Fundación_Neotropica","temp_max_C",2020-08-10,29.9
"Fundación_Neotropica","temp_max_C",2020-08-11,31.4
"Fundación_Neotropica","temp_max_C",2020-08-12,31.1
"Fundación_Neotropica","temp_max_C",2020-08-13,32
"Fundación_Neotropica","temp_max_C",2020-08-14,32.5
"Fundación_Neotropica","temp_max_C",2020-08-15,29.5
"Fundación_Neotropica","temp_max_C",2020-08-16,29.1
"Fundación_Neotropica","temp_max_C",2020-08-17,30.6
"Fundación_Neotropica","temp_max_C",2020-08-18,30.9
"Fundación_Neotropica","temp_max_C",2020-08-19,31.2
"Fundación_Neotropica","temp_max_C",2020-08-20,28.6
"Fundación_Neotropica","temp_max_C",2020-08-21,26.8
"Fundación_Neotropica","temp_max_C",2020-08-22,28.7
"Fundación_Neotropica","temp_max_C",2020-08-23,26.9
"Fundación_Neotropica","temp_max_C",2020-08-24,30.4
"Fundación_Neotropica","temp_max_C",2020-08-25,30.3
"Fundación_Neotropica","temp_max_C",2020-08-26,29.2
"Fundación_Neotropica","temp_max_C",2020-08-27,25.8
"Fundación_Neotropica","temp_max_C",2020-08-28,28.5
"Fundación_Neotropica","temp_max_C",2020-08-29,30
"Fundación_Neotropica","temp_max_C",2020-08-30,30.7
"Fundación_Neotropica","temp_max_C",2020-08-31,31.7
"Fundación_Neotropica","temp_max_C",2020-09-01,31.7
"Fundación_Neotropica","temp_max_C",2020-09-02,30.1
"Fundación_Neotropica","temp_max_C",2020-09-03,31.1
"Fundación_Neotropica","temp_max_C",2020-09-04,30.9
"Fundación_Neotropica","temp_max_C",2020-09-05,27.7
"Fundación_Neotropica","temp_max_C",2020-09-06,32.2
"Fundación_Neotropica","temp_max_C",2020-09-07,31.3
"Fundación_Neotropica","temp_max_C",2020-09-08,31.6
"Fundación_Neotropica","temp_max_C",2020-09-09,31.5
"Fundación_Neotropica","temp_max_C",2020-09-10,31.2
"Fundación_Neotropica","temp_max_C",2020-09-11,31.6
"Fundación_Neotropica","temp_max_C",2020-09-12,30
"Fundación_Neotropica","temp_max_C",2020-09-13,28.1
"Fundación_Neotropica","temp_max_C",2020-09-14,31.5
"Fundación_Neotropica","temp_max_C",2020-09-15,31.7
"Fundación_Neotropica","temp_max_C",2020-09-16,28.3
"Fundación_Neotropica","temp_max_C",2020-09-17,31.8
"Fundación_Neotropica","temp_max_C",2020-09-18,29.7
"Fundación_Neotropica","temp_max_C",2020-09-19,30.3
"Fundación_Neotropica","temp_max_C",2020-09-20,32
"Fundación_Neotropica","temp_max_C",2020-09-21,31.5
"Fundación_Neotropica","temp_max_C",2020-09-22,31.1
"Fundación_Neotropica","temp_max_C",2020-09-23,28.5
"Fundación_Neotropica","temp_max_C",2020-09-24,30.1
"Fundación_Neotropica","temp_max_C",2020-09-25,27.8
"Fundación_Neotropica","temp_max_C",2020-09-26,30.9
"Fundación_Neotropica","temp_max_C",2020-09-27,31.5
"Fundación_Neotropica","temp_max_C",2020-09-28,31.4
"Fundación_Neotropica","temp_max_C",2020-09-29,31.2
"Fundación_Neotropica","temp_max_C",2020-09-30,30.3
"Fundación_Neotropica","temp_max_C",2020-10-01,30.5
"Fundación_Neotropica","temp_max_C",2020-10-02,29
"Fundación_Neotropica","temp_max_C",2020-10-03,29.3
"Fundación_Neotropica","temp_max_C",2020-10-04,27.6
"Fundación_Neotropica","temp_max_C",2020-10-05,29.1
"Fundación_Neotropica","temp_max_C",2020-10-06,29.5
"Fundación_Neotropica","temp_max_C",2020-10-07,29.2
"Fundación_Neotropica","temp_max_C",2020-10-08,28.6
"Fundación_Neotropica","temp_max_C",2020-10-09,28.3
"Fundación_Neotropica","temp_max_C",2020-10-10,30.8
"Fundación_Neotropica","temp_max_C",2020-10-11,31.4
"Fundación_Neotropica","temp_max_C",2020-10-12,31.7
"Fundación_Neotropica","temp_max_C",2020-10-13,29.8
"Fundación_Neotropica","temp_max_C",2020-10-14,29.7
"Fundación_Neotropica","temp_max_C",2020-10-15,24.4
"Fundación_Neotropica","temp_max_C",2020-10-16,30.3
"Fundación_Neotropica","temp_max_C",2020-10-17,30.9
"Fundación_Neotropica","temp_max_C",2020-10-18,31.7
"Fundación_Neotropica","temp_max_C",2020-10-19,31.1
"Fundación_Neotropica","temp_max_C",2020-10-20,29.1
"Fundación_Neotropica","temp_max_C",2020-10-21,28.8
"Fundación_Neotropica","temp_max_C",2020-10-22,24.3
"Fundación_Neotropica","temp_max_C",2020-10-23,29.5
"Fundación_Neotropica","temp_max_C",2020-10-24,30.9
"Fundación_Neotropica","temp_max_C",2020-10-25,29.9
"Fundación_Neotropica","temp_max_C",2020-10-26,29.7
"Fundación_Neotropica","temp_max_C",2020-10-27,27.4
"Fundación_Neotropica","temp_max_C",2020-10-28,30
"Fundación_Neotropica","temp_max_C",2020-10-29,31.1
"Fundación_Neotropica","temp_max_C",2020-10-30,29.7
"Fundación_Neotropica","temp_max_C",2020-10-31,29.5
"Fundación_Neotropica","temp_max_C",2020-11-01,29.4
"Fundación_Neotropica","temp_max_C",2020-11-02,28.2
"Fundación_Neotropica","temp_max_C",2020-11-03,26.8
"Fundación_Neotropica","temp_max_C",2020-11-04,25.4
"Fundación_Neotropica","temp_max_C",2020-11-05,24.2
"Fundación_Neotropica","temp_max_C",2020-11-06,26.7
"Fundación_Neotropica","temp_max_C",2020-11-07,26.9
"Fundación_Neotropica","temp_max_C",2020-11-08,27.5
"Fundación_Neotropica","temp_max_C",2020-11-09,28.9
"Fundación_Neotropica","temp_max_C",2020-11-10,27.8
"Fundación_Neotropica","temp_max_C",2020-11-11,29
"Fundación_Neotropica","temp_max_C",2020-11-12,29.5
"Fundación_Neotropica","temp_max_C",2020-11-13,29.9
"Fundación_Neotropica","temp_max_C",2020-11-14,31.6
"Fundación_Neotropica","temp_max_C",2020-11-15,28.3
"Fundación_Neotropica","temp_max_C",2020-11-16,28.6
"Fundación_Neotropica","temp_max_C",2020-11-17,29.5
"Fundación_Neotropica","temp_max_C",2020-11-18,29.4
"Fundación_Neotropica","temp_max_C",2020-11-19,30.1
"Fundación_Neotropica","temp_max_C",2020-11-20,30.1
"Fundación_Neotropica","temp_max_C",2020-11-21,29.9
"Fundación_Neotropica","temp_max_C",2020-11-22,26.4
"Fundación_Neotropica","temp_max_C",2020-11-23,25.3
"Fundación_Neotropica","temp_max_C",2020-11-24,28.9
"Fundación_Neotropica","temp_max_C",2020-11-25,29.5
"Fundación_Neotropica","temp_max_C",2020-11-26,29.3
"Fundación_Neotropica","temp_max_C",2020-11-27,30.6
"Fundación_Neotropica","temp_max_C",2020-11-28,30.6
"Fundación_Neotropica","temp_max_C",2020-11-29,31.1
"Fundación_Neotropica","temp_max_C",2020-11-30,30
"Fundación_Neotropica","temp_max_C",2020-12-01,30
"Fundación_Neotropica","temp_max_C",2020-12-02,28.5
"Fundación_Neotropica","temp_max_C",2020-12-03,29.7
"Fundación_Neotropica","temp_max_C",2020-12-04,29.5
"Fundación_Neotropica","temp_max_C",2020-12-05,30.9
"Fundación_Neotropica","temp_max_C",2020-12-06,30.6
"Fundación_Neotropica","temp_max_C",2020-12-07,30.8
"Fundación_Neotropica","temp_max_C",2020-12-08,31.1
"Fundación_Neotropica","temp_max_C",2020-12-09,31.2
"Fundación_Neotropica","temp_max_C",2020-12-10,30.7
"Fundación_Neotropica","temp_max_C",2020-12-11,31.4
"Fundación_Neotropica","temp_max_C",2020-12-12,29.7
"Fundación_Neotropica","temp_max_C",2020-12-13,31.8
"Fundación_Neotropica","temp_max_C",2020-12-14,31.2
"Fundación_Neotropica","temp_max_C",2020-12-15,31.9
"Fundación_Neotropica","temp_max_C",2020-12-16,31.4
"Fundación_Neotropica","temp_max_C",2020-12-17,31.4
"Fundación_Neotropica","temp_max_C",2020-12-18,31.8
"Fundación_Neotropica","temp_max_C",2020-12-19,30.9
"Fundación_Neotropica","temp_max_C",2020-12-20,30.8
"Fundación_Neotropica","temp_max_C",2020-12-21,30.9
"Fundación_Neotropica","temp_max_C",2020-12-22,31.3
"Fundación_Neotropica","temp_max_C",2020-12-23,30.7
"Fundación_Neotropica","temp_max_C",2020-12-24,33.6
"Fundación_Neotropica","temp_max_C",2020-12-25,32.9
"Fundación_Neotropica","temp_max_C",2020-12-26,31.5
"Fundación_Neotropica","temp_max_C",2020-12-27,31.4
"Fundación_Neotropica","temp_max_C",2020-12-28,30.4
"Fundación_Neotropica","temp_max_C",2020-12-29,28.2
"Fundación_Neotropica","temp_max_C",2020-12-30,30.2
"Fundación_Neotropica","temp_max_C",2020-12-31,29.8
"Fundación_Neotropica","temp_max_C",2021-01-01,30.5
"Fundación_Neotropica","temp_max_C",2021-01-02,30.8
"Fundación_Neotropica","temp_max_C",2021-01-03,30.5
"Fundación_Neotropica","temp_max_C",2021-01-04,30.3
"Fundación_Neotropica","temp_max_C",2021-01-05,31.2
"Fundación_Neotropica","temp_max_C",2021-01-06,30.1
"Fundación_Neotropica","temp_max_C",2021-01-07,30
"Fundación_Neotropica","temp_max_C",2021-01-08,30.6
"Fundación_Neotropica","temp_max_C",2021-01-09,30.8
"Fundación_Neotropica","temp_max_C",2021-01-10,31.1
"Fundación_Neotropica","temp_max_C",2021-01-11,30.6
"Fundación_Neotropica","temp_max_C",2021-01-12,29.9
"Fundación_Neotropica","temp_max_C",2021-01-13,31.8
