interval_from,interval_to,LST,land_type,Id,land_type_label
2023-05-14,2023-05-15,294.260009765625,10,Site-071,forest
2023-05-16,2023-05-17,284.0199890136719,10,Site-071,forest
2023-05-18,2023-05-19,296.6400146484375,10,Site-071,forest
2023-05-19,2023-05-20,295.7799987792969,10,Site-071,forest
2023-05-21,2023-05-22,288.20001220703125,10,Site-071,forest
2023-05-23,2023-05-24,292.20001220703125,10,Site-071,forest
2023-05-25,2023-05-26,292.30999755859375,10,Site-071,forest
2023-05-26,2023-05-27,287.6400146484375,10,Site-071,forest
2023-05-27,2023-05-28,293.75,10,Site-071,forest
2023-05-28,2023-05-29,294.1300048828125,10,Site-071,forest
2023-05-30,2023-05-31,292.1000061035156,10,Site-071,forest
2023-06-01,2023-06-02,288.1199951171875,10,Site-071,forest
2023-06-03,2023-06-04,295.9100036621094,10,Site-071,forest
2023-06-04,2023-06-05,293.3999938964844,10,Site-071,forest
2023-06-06,2023-06-07,293.1600036621094,10,Site-071,forest
2023-06-08,2023-06-09,292.9599914550781,10,Site-071,forest
2023-06-10,2023-06-11,290.6600036621094,10,Site-071,forest
2023-06-11,2023-06-12,290.42999267578125,10,Site-071,forest
2023-06-12,2023-06-13,295.82000732421875,10,Site-071,forest
2023-06-13,2023-06-14,293.8900146484375,10,Site-071,forest
2023-06-15,2023-06-16,293.6099853515625,10,Site-071,forest
2023-06-17,2023-06-18,294.9599914550781,10,Site-071,forest
2023-06-19,2023-06-20,295.8800048828125,10,Site-071,forest
2023-06-20,2023-06-21,295.44000244140625,10,Site-071,forest
2023-06-22,2023-06-23,291.45001220703125,10,Site-071,forest
2023-06-24,2023-06-25,293.94000244140625,10,Site-071,forest
2023-06-26,2023-06-27,292.0799865722656,10,Site-071,forest
2023-06-27,2023-06-28,289.0799865722656,10,Site-071,forest
2023-06-28,2023-06-29,296.30999755859375,10,Site-071,forest
2023-06-29,2023-06-30,294.5,10,Site-071,forest
2023-07-01,2023-07-02,290.80999755859375,10,Site-071,forest
2023-07-03,2023-07-04,288.9100036621094,10,Site-071,forest
2023-07-05,2023-07-06,296.29998779296875,10,Site-071,forest
2023-07-06,2023-07-07,294.69000244140625,10,Site-071,forest
2023-07-08,2023-07-09,293.5199890136719,10,Site-071,forest
2023-07-10,2023-07-11,292.4200134277344,10,Site-071,forest
2023-07-12,2023-07-13,295.6499938964844,10,Site-071,forest
2023-07-13,2023-07-14,289.25,10,Site-071,forest
2023-07-14,2023-07-15,294.82000732421875,10,Site-071,forest
2023-07-15,2023-07-16,294.3599853515625,10,Site-071,forest
2023-07-17,2023-07-18,295.8399963378906,10,Site-071,forest
2023-07-19,2023-07-20,296.17999267578125,10,Site-071,forest
2023-07-21,2023-07-22,298.8599853515625,10,Site-071,forest
2023-07-22,2023-07-23,293.010009765625,10,Site-071,forest
2023-07-24,2023-07-25,296.3500061035156,10,Site-071,forest
2023-07-26,2023-07-27,295.7799987792969,10,Site-071,forest
2023-07-28,2023-07-29,297.7200012207031,10,Site-071,forest
2023-07-29,2023-07-30,294.1199951171875,10,Site-071,forest
2023-07-30,2023-07-31,295.489990234375,10,Site-071,forest
2023-07-31,2023-08-01,293.1000061035156,10,Site-071,forest
2023-08-02,2023-08-03,293.45001220703125,10,Site-071,forest
2023-08-04,2023-08-05,297.0400085449219,10,Site-071,forest
2023-08-06,2023-08-07,296.9700012207031,10,Site-071,forest
2023-08-07,2023-08-08,292.2200012207031,10,Site-071,forest
2023-08-09,2023-08-10,295.3900146484375,10,Site-071,forest
2023-08-11,2023-08-12,296.70001220703125,10,Site-071,forest
2023-08-13,2023-08-14,296.20001220703125,10,Site-071,forest
2023-08-14,2023-08-15,282.19000244140625,10,Site-071,forest
2023-08-15,2023-08-16,292.5400085449219,10,Site-071,forest
2023-08-16,2023-08-17,292.04998779296875,10,Site-071,forest
2023-08-18,2023-08-19,293.7099914550781,10,Site-071,forest
2023-08-20,2023-08-21,293.54998779296875,10,Site-071,forest
2023-08-22,2023-08-23,292.0400085449219,10,Site-071,forest
2023-08-23,2023-08-24,284.5799865722656,10,Site-071,forest
2023-08-25,2023-08-26,288.82000732421875,10,Site-071,forest
2023-08-27,2023-08-28,295.6700134277344,10,Site-071,forest
2023-08-29,2023-08-30,295.1000061035156,10,Site-071,forest
2023-08-30,2023-08-31,294.8800048828125,10,Site-071,forest
2023-08-31,2023-09-01,298.1199951171875,10,Site-071,forest
2023-09-01,2023-09-02,294.3999938964844,10,Site-071,forest
2023-09-03,2023-09-04,292.69000244140625,10,Site-071,forest
2023-09-05,2023-09-06,293.57000732421875,10,Site-071,forest
2023-09-07,2023-09-08,297.44000244140625,10,Site-071,forest
2023-09-08,2023-09-09,292.54998779296875,10,Site-071,forest
2023-09-10,2023-09-11,289.8800048828125,10,Site-071,forest
2023-09-12,2023-09-13,294.6099853515625,10,Site-071,forest
2023-09-14,2023-09-15,296.8699951171875,10,Site-071,forest
2023-09-15,2023-09-16,290.6000061035156,10,Site-071,forest
2023-09-16,2023-09-17,293.4800109863281,10,Site-071,forest
2023-09-17,2023-09-18,294.1700134277344,10,Site-071,forest
2023-09-19,2023-09-20,291.70001220703125,10,Site-071,forest
2023-09-21,2023-09-22,291.989990234375,10,Site-071,forest
2023-09-23,2023-09-24,296.8599853515625,10,Site-071,forest
2023-09-24,2023-09-25,294.2699890136719,10,Site-071,forest
2023-09-26,2023-09-27,294.44000244140625,10,Site-071,forest
2023-09-28,2023-09-29,294.6300048828125,10,Site-071,forest
2023-09-30,2023-10-01,297.04998779296875,10,Site-071,forest
2023-10-01,2023-10-02,294.1499938964844,10,Site-071,forest
2023-10-02,2023-10-03,293.1600036621094,10,Site-071,forest
2023-10-03,2023-10-04,286.6199951171875,10,Site-071,forest
2023-10-05,2023-10-06,283.4100036621094,10,Site-071,forest
2023-10-07,2023-10-08,292.0299987792969,10,Site-071,forest
2023-10-09,2023-10-10,291.5,10,Site-071,forest
2023-10-10,2023-10-11,293.8399963378906,10,Site-071,forest
2023-10-12,2023-10-13,289.30999755859375,10,Site-071,forest
2023-10-14,2023-10-15,291.1700134277344,10,Site-071,forest
2023-10-16,2023-10-17,294.82000732421875,10,Site-071,forest
2023-10-17,2023-10-18,289.4100036621094,10,Site-071,forest
2023-10-18,2023-10-19,292.9800109863281,10,Site-071,forest
2023-10-19,2023-10-20,294.0400085449219,10,Site-071,forest
2023-10-23,2023-10-24,293.510009765625,10,Site-071,forest
2023-10-25,2023-10-26,285.0899963378906,10,Site-071,forest
2023-10-26,2023-10-27,283.1400146484375,10,Site-071,forest
2023-10-28,2023-10-29,291.92999267578125,10,Site-071,forest
2023-10-30,2023-10-31,283.9599914550781,10,Site-071,forest
2023-11-01,2023-11-02,291.69000244140625,10,Site-071,forest
2023-11-02,2023-11-03,290.7300109863281,10,Site-071,forest
2023-11-03,2023-11-04,293.45001220703125,10,Site-071,forest
2023-11-04,2023-11-05,288.54998779296875,10,Site-071,forest
2023-11-06,2023-11-07,292.57000732421875,10,Site-071,forest
2023-11-08,2023-11-09,295.5899963378906,10,Site-071,forest
2023-11-10,2023-11-11,296.07000732421875,10,Site-071,forest
2023-11-11,2023-11-12,295.2799987792969,10,Site-071,forest
2023-11-13,2023-11-14,294.7300109863281,10,Site-071,forest
2023-11-15,2023-11-16,294.94000244140625,10,Site-071,forest
2023-11-17,2023-11-18,291.6099853515625,10,Site-071,forest
2023-11-18,2023-11-19,290.1300048828125,10,Site-071,forest
2023-11-19,2023-11-20,290.6099853515625,10,Site-071,forest
2023-11-20,2023-11-21,290.2300109863281,10,Site-071,forest
2023-11-22,2023-11-23,294.5,10,Site-071,forest
2023-11-24,2023-11-25,293.9200134277344,10,Site-071,forest
2023-11-26,2023-11-27,291.7099914550781,10,Site-071,forest
2023-11-27,2023-11-28,290.1300048828125,10,Site-071,forest
2023-11-29,2023-11-30,290.42999267578125,10,Site-071,forest
2023-12-01,2023-12-02,295.260009765625,10,Site-071,forest
2023-12-03,2023-12-04,297.19000244140625,10,Site-071,forest
2023-12-04,2023-12-05,290.42999267578125,10,Site-071,forest
2023-12-05,2023-12-06,293.6700134277344,10,Site-071,forest
2023-12-06,2023-12-07,293.6700134277344,10,Site-071,forest
2023-12-08,2023-12-09,293.17999267578125,10,Site-071,forest
2023-12-10,2023-12-11,295.6300048828125,10,Site-071,forest
2023-12-12,2023-12-13,297.4800109863281,10,Site-071,forest
2023-12-13,2023-12-14,293.9200134277344,10,Site-071,forest
2023-12-15,2023-12-16,296.07000732421875,10,Site-071,forest
2023-12-17,2023-12-18,294.8800048828125,10,Site-071,forest
2023-12-19,2023-12-20,296.3999938964844,10,Site-071,forest
2023-12-20,2023-12-21,293.6499938964844,10,Site-071,forest
2023-12-21,2023-12-22,296.44000244140625,10,Site-071,forest
2023-12-22,2023-12-23,295.010009765625,10,Site-071,forest
2023-12-24,2023-12-25,297.17999267578125,10,Site-071,forest
2023-12-26,2023-12-27,295.95001220703125,10,Site-071,forest
2023-12-28,2023-12-29,293.489990234375,10,Site-071,forest
2023-12-29,2023-12-30,290.5899963378906,10,Site-071,forest
2023-12-31,2024-01-01,293.32000732421875,10,Site-071,forest
2023-01-01,2023-01-02,294.1199951171875,10,Site-072,forest
2023-01-02,2023-01-03,290.8900146484375,10,Site-072,forest
2023-01-03,2023-01-04,291.57000732421875,10,Site-072,forest
2023-01-04,2023-01-05,291.07000732421875,10,Site-072,forest
2023-01-06,2023-01-07,294.67999267578125,10,Site-072,forest
2023-01-08,2023-01-09,294.4100036621094,10,Site-072,forest
2023-01-10,2023-01-11,293.7099914550781,10,Site-072,forest
2023-01-11,2023-01-12,291.8399963378906,10,Site-072,forest
2023-01-13,2023-01-14,292.42999267578125,10,Site-072,forest
2023-01-15,2023-01-16,291.7099914550781,10,Site-072,forest
2023-01-17,2023-01-18,293.6300048828125,10,Site-072,forest
2023-01-18,2023-01-19,291.67999267578125,10,Site-072,forest
2023-01-19,2023-01-20,296.1000061035156,10,Site-072,forest
2023-01-20,2023-01-21,292.2900085449219,10,Site-072,forest
2023-01-22,2023-01-23,294.07000732421875,10,Site-072,forest
2023-01-24,2023-01-25,293.1700134277344,10,Site-072,forest
2023-01-26,2023-01-27,295.5299987792969,10,Site-072,forest
2023-01-27,2023-01-28,292.79998779296875,10,Site-072,forest
2023-01-29,2023-01-30,289.32000732421875,10,Site-072,forest
2023-01-31,2023-02-01,292.69000244140625,10,Site-072,forest
2023-02-02,2023-02-03,293.3999938964844,10,Site-072,forest
2023-02-03,2023-02-04,289.8800048828125,10,Site-072,forest
2023-02-04,2023-02-05,295.3800048828125,10,Site-072,forest
2023-02-05,2023-02-06,291.0400085449219,10,Site-072,forest
2023-02-07,2023-02-08,293.1300048828125,10,Site-072,forest
2023-02-09,2023-02-10,291.32000732421875,10,Site-072,forest
2023-02-11,2023-02-12,294.3500061035156,10,Site-072,forest
2023-02-12,2023-02-13,289.7099914550781,10,Site-072,forest
2023-02-14,2023-02-15,291.3399963378906,10,Site-072,forest
2023-02-16,2023-02-17,293.0799865722656,10,Site-072,forest
2023-02-18,2023-02-19,294.5400085449219,10,Site-072,forest
2023-02-19,2023-02-20,287.30999755859375,10,Site-072,forest
2023-02-20,2023-02-21,295.3500061035156,10,Site-072,forest
2023-02-21,2023-02-22,288.5,10,Site-072,forest
2023-02-23,2023-02-24,291.2300109863281,10,Site-072,forest
2023-02-25,2023-02-26,290.7900085449219,10,Site-072,forest
2023-02-27,2023-02-28,294.80999755859375,10,Site-072,forest
2023-02-28,2023-03-01,292.79998779296875,10,Site-072,forest
2023-03-02,2023-03-03,293.0299987792969,10,Site-072,forest
2023-03-04,2023-03-05,292.69000244140625,10,Site-072,forest
2023-03-06,2023-03-07,295.04998779296875,10,Site-072,forest
2023-03-07,2023-03-08,292.0299987792969,10,Site-072,forest
2023-03-08,2023-03-09,294.1700134277344,10,Site-072,forest
2023-03-09,2023-03-10,291.42999267578125,10,Site-072,forest
2023-03-11,2023-03-12,290.9700012207031,10,Site-072,forest
2023-03-13,2023-03-14,291.95001220703125,10,Site-072,forest
2023-03-15,2023-03-16,294.55999755859375,10,Site-072,forest
2023-03-16,2023-03-17,290.5799865722656,10,Site-072,forest
2023-03-18,2023-03-19,291.8999938964844,10,Site-072,forest
2023-03-20,2023-03-21,293.32000732421875,10,Site-072,forest
2023-03-22,2023-03-23,294.7200012207031,10,Site-072,forest
2023-03-23,2023-03-24,291.0799865722656,10,Site-072,forest
2023-03-24,2023-03-25,295.42999267578125,10,Site-072,forest
2023-03-25,2023-03-26,292.5899963378906,10,Site-072,forest
2023-03-27,2023-03-28,293.010009765625,10,Site-072,forest
2023-03-29,2023-03-30,296.010009765625,10,Site-072,forest
2023-03-31,2023-04-01,296.2300109863281,10,Site-072,forest
2023-04-01,2023-04-02,295.2699890136719,10,Site-072,forest
2023-04-03,2023-04-04,294.1199951171875,10,Site-072,forest
2023-04-05,2023-04-06,294.6300048828125,10,Site-072,forest
2023-04-07,2023-04-08,292.2900085449219,10,Site-072,forest
2023-04-08,2023-04-09,290.3800048828125,10,Site-072,forest
2023-04-09,2023-04-10,296.6099853515625,10,Site-072,forest
2023-04-10,2023-04-11,293.5400085449219,10,Site-072,forest
2023-04-12,2023-04-13,294.94000244140625,10,Site-072,forest
2023-04-14,2023-04-15,294.5299987792969,10,Site-072,forest
2023-04-16,2023-04-17,298.25,10,Site-072,forest
2023-04-17,2023-04-18,292.7799987792969,10,Site-072,forest
2023-04-19,2023-04-20,294.32000732421875,10,Site-072,forest
2023-04-21,2023-04-22,290.010009765625,10,Site-072,forest
2023-04-23,2023-04-24,292.3399963378906,10,Site-072,forest
2023-04-24,2023-04-25,291.8500061035156,10,Site-072,forest
2023-04-25,2023-04-26,297.80999755859375,10,Site-072,forest
2023-04-26,2023-04-27,293.8999938964844,10,Site-072,forest
2023-04-28,2023-04-29,295.0299987792969,10,Site-072,forest
2023-04-30,2023-05-01,293.20001220703125,10,Site-072,forest
2023-05-02,2023-05-03,295.489990234375,10,Site-072,forest
2023-05-03,2023-05-04,295.0799865722656,10,Site-072,forest
2023-05-05,2023-05-06,296.1300048828125,10,Site-072,forest
2023-05-07,2023-05-08,297.0799865722656,10,Site-072,forest
2023-05-09,2023-05-10,298.8599853515625,10,Site-072,forest
2023-05-10,2023-05-11,293.8800048828125,10,Site-072,forest
2023-05-11,2023-05-12,299.32000732421875,10,Site-072,forest
2023-05-12,2023-05-13,294.70001220703125,10,Site-072,forest
2023-05-14,2023-05-15,292.04998779296875,10,Site-072,forest
2023-05-18,2023-05-19,297.5,10,Site-072,forest
2023-05-19,2023-05-20,296.5,10,Site-072,forest
2023-05-21,2023-05-22,286.6499938964844,10,Site-072,forest
2023-05-23,2023-05-24,291.4800109863281,10,Site-072,forest
2023-05-25,2023-05-26,290.2300109863281,10,Site-072,forest
2023-05-26,2023-05-27,288.75,10,Site-072,forest
2023-05-27,2023-05-28,295.1600036621094,10,Site-072,forest
2023-05-28,2023-05-29,294.1300048828125,10,Site-072,forest
2023-05-30,2023-05-31,291.8699951171875,10,Site-072,forest
2023-06-01,2023-06-02,286.8800048828125,10,Site-072,forest
2023-06-03,2023-06-04,296.0400085449219,10,Site-072,forest
2023-06-04,2023-06-05,294.3599853515625,10,Site-072,forest
2023-06-06,2023-06-07,293.4200134277344,10,Site-072,forest
2023-06-08,2023-06-09,292.4200134277344,10,Site-072,forest
2023-06-10,2023-06-11,291.760009765625,10,Site-072,forest
2023-06-11,2023-06-12,290.55999755859375,10,Site-072,forest
2023-06-12,2023-06-13,296.69000244140625,10,Site-072,forest
2023-06-13,2023-06-14,294.44000244140625,10,Site-072,forest
2023-06-15,2023-06-16,293.6199951171875,10,Site-072,forest
2023-06-17,2023-06-18,293.8299865722656,10,Site-072,forest
2023-06-19,2023-06-20,296.3500061035156,10,Site-072,forest
2023-06-20,2023-06-21,295.8599853515625,10,Site-072,forest
2023-06-22,2023-06-23,292.7099914550781,10,Site-072,forest
2023-06-24,2023-06-25,292.2799987792969,10,Site-072,forest
2023-06-26,2023-06-27,291.7799987792969,10,Site-072,forest
2023-06-27,2023-06-28,291.1000061035156,10,Site-072,forest
2023-06-28,2023-06-29,297.7799987792969,10,Site-072,forest
2023-06-29,2023-06-30,294.8399963378906,10,Site-072,forest
2023-07-01,2023-07-02,291.5400085449219,10,Site-072,forest
2023-07-03,2023-07-04,289.5799865722656,10,Site-072,forest
2023-07-05,2023-07-06,297.260009765625,10,Site-072,forest
2023-07-06,2023-07-07,293.8500061035156,10,Site-072,forest
2023-07-08,2023-07-09,291.2900085449219,10,Site-072,forest
2023-07-10,2023-07-11,285.6400146484375,10,Site-072,forest
2023-07-12,2023-07-13,295.25,10,Site-072,forest
2023-07-13,2023-07-14,287.32000732421875,10,Site-072,forest
2023-07-14,2023-07-15,295.5799865722656,10,Site-072,forest
2023-07-15,2023-07-16,294.9599914550781,10,Site-072,forest
2023-07-17,2023-07-18,294.29998779296875,10,Site-072,forest
2023-07-19,2023-07-20,293.5299987792969,10,Site-072,forest
2023-07-21,2023-07-22,299.010009765625,10,Site-072,forest
2023-07-22,2023-07-23,293.8399963378906,10,Site-072,forest
2023-07-24,2023-07-25,294.80999755859375,10,Site-072,forest
2023-07-26,2023-07-27,294.5899963378906,10,Site-072,forest
2023-07-28,2023-07-29,296.2900085449219,10,Site-072,forest
2023-07-29,2023-07-30,294.3699951171875,10,Site-072,forest
2023-07-30,2023-07-31,296.9100036621094,10,Site-072,forest
2023-07-31,2023-08-01,295.010009765625,10,Site-072,forest
2023-08-02,2023-08-03,292.57000732421875,10,Site-072,forest
2023-08-04,2023-08-05,295.2099914550781,10,Site-072,forest
2023-08-06,2023-08-07,297.6400146484375,10,Site-072,forest
2023-08-07,2023-08-08,291.6700134277344,10,Site-072,forest
2023-08-09,2023-08-10,294.2200012207031,10,Site-072,forest
2023-08-11,2023-08-12,294.4100036621094,10,Site-072,forest
2023-08-13,2023-08-14,296.1300048828125,10,Site-072,forest
2023-08-14,2023-08-15,282.07000732421875,10,Site-072,forest
2023-08-15,2023-08-16,293.70001220703125,10,Site-072,forest
2023-08-16,2023-08-17,291.8900146484375,10,Site-072,forest
2023-08-18,2023-08-19,293.3800048828125,10,Site-072,forest
2023-08-20,2023-08-21,292.0,10,Site-072,forest
2023-08-22,2023-08-23,292.8800048828125,10,Site-072,forest
2023-08-23,2023-08-24,284.5199890136719,10,Site-072,forest
2023-08-25,2023-08-26,288.5299987792969,10,Site-072,forest
2023-08-27,2023-08-28,294.94000244140625,10,Site-072,forest
2023-08-29,2023-08-30,294.0400085449219,10,Site-072,forest
2023-08-30,2023-08-31,295.7799987792969,10,Site-072,forest
2023-08-31,2023-09-01,299.55999755859375,10,Site-072,forest
2023-09-01,2023-09-02,294.0899963378906,10,Site-072,forest
2023-09-03,2023-09-04,289.739990234375,10,Site-072,forest
2023-09-05,2023-09-06,292.80999755859375,10,Site-072,forest
2023-09-07,2023-09-08,297.80999755859375,10,Site-072,forest
2023-09-08,2023-09-09,293.69000244140625,10,Site-072,forest
2023-09-10,2023-09-11,288.29998779296875,10,Site-072,forest
2023-09-12,2023-09-13,293.44000244140625,10,Site-072,forest
2023-09-14,2023-09-15,297.4200134277344,10,Site-072,forest
2023-09-15,2023-09-16,290.5899963378906,10,Site-072,forest
2023-09-16,2023-09-17,294.6000061035156,10,Site-072,forest
2023-09-17,2023-09-18,294.25,10,Site-072,forest
2023-09-19,2023-09-20,291.5799865722656,10,Site-072,forest
2023-09-21,2023-09-22,290.1700134277344,10,Site-072,forest
2023-09-23,2023-09-24,298.0199890136719,10,Site-072,forest
2023-09-24,2023-09-25,295.1000061035156,10,Site-072,forest
2023-09-26,2023-09-27,294.260009765625,10,Site-072,forest
2023-09-28,2023-09-29,293.239990234375,10,Site-072,forest
2023-09-30,2023-10-01,295.9599914550781,10,Site-072,forest
2023-10-01,2023-10-02,294.20001220703125,10,Site-072,forest
2023-10-02,2023-10-03,294.95001220703125,10,Site-072,forest
2023-10-03,2023-10-04,286.3500061035156,10,Site-072,forest
2023-10-05,2023-10-06,285.04998779296875,10,Site-072,forest
2023-10-07,2023-10-08,292.75,10,Site-072,forest
2023-10-09,2023-10-10,292.44000244140625,10,Site-072,forest
2023-10-10,2023-10-11,294.8999938964844,10,Site-072,forest
2023-10-12,2023-10-13,289.9100036621094,10,Site-072,forest
2023-10-14,2023-10-15,290.7799987792969,10,Site-072,forest
2023-10-16,2023-10-17,293.17999267578125,10,Site-072,forest
2023-10-17,2023-10-18,290.7799987792969,10,Site-072,forest
2023-10-18,2023-10-19,294.9700012207031,10,Site-072,forest
2023-10-19,2023-10-20,293.7300109863281,10,Site-072,forest
2023-10-23,2023-10-24,293.239990234375,10,Site-072,forest
2023-10-25,2023-10-26,290.3800048828125,10,Site-072,forest
2023-10-26,2023-10-27,284.4200134277344,10,Site-072,forest
2023-10-28,2023-10-29,292.239990234375,10,Site-072,forest
2023-10-30,2023-10-31,288.3399963378906,10,Site-072,forest
2023-11-01,2023-11-02,290.6000061035156,10,Site-072,forest
2023-11-02,2023-11-03,291.9599914550781,10,Site-072,forest
2023-11-03,2023-11-04,295.9599914550781,10,Site-072,forest
2023-11-04,2023-11-05,291.92999267578125,10,Site-072,forest
2023-11-06,2023-11-07,292.0899963378906,10,Site-072,forest
2023-11-08,2023-11-09,295.0799865722656,10,Site-072,forest
2023-11-10,2023-11-11,296.82000732421875,10,Site-072,forest
2023-11-11,2023-11-12,295.55999755859375,10,Site-072,forest
2023-11-13,2023-11-14,294.44000244140625,10,Site-072,forest
2023-11-15,2023-11-16,295.7300109863281,10,Site-072,forest
2023-11-17,2023-11-18,291.42999267578125,10,Site-072,forest
2023-11-18,2023-11-19,291.8500061035156,10,Site-072,forest
2023-11-19,2023-11-20,293.42999267578125,10,Site-072,forest
2023-11-20,2023-11-21,293.2300109863281,10,Site-072,forest
2023-11-22,2023-11-23,296.0199890136719,10,Site-072,forest
2023-11-24,2023-11-25,293.9599914550781,10,Site-072,forest
2023-11-26,2023-11-27,294.2099914550781,10,Site-072,forest
2023-11-27,2023-11-28,290.8999938964844,10,Site-072,forest
2023-11-29,2023-11-30,291.9200134277344,10,Site-072,forest
2023-12-01,2023-12-02,294.2200012207031,10,Site-072,forest
2023-12-03,2023-12-04,296.3599853515625,10,Site-072,forest
2023-12-04,2023-12-05,291.8399963378906,10,Site-072,forest
2023-12-05,2023-12-06,296.04998779296875,10,Site-072,forest
2023-12-06,2023-12-07,293.7099914550781,10,Site-072,forest
2023-12-08,2023-12-09,293.010009765625,10,Site-072,forest
2023-12-10,2023-12-11,296.2300109863281,10,Site-072,forest
2023-12-12,2023-12-13,298.1600036621094,10,Site-072,forest
2023-12-13,2023-12-14,295.95001220703125,10,Site-072,forest
2023-12-15,2023-12-16,297.1700134277344,10,Site-072,forest
2023-12-17,2023-12-18,296.4700012207031,10,Site-072,forest
2023-12-19,2023-12-20,296.80999755859375,10,Site-072,forest
2023-12-20,2023-12-21,296.0,10,Site-072,forest
2023-12-21,2023-12-22,300.3599853515625,10,Site-072,forest
2023-12-22,2023-12-23,294.75,10,Site-072,forest
2023-12-24,2023-12-25,296.8599853515625,10,Site-072,forest
2023-12-26,2023-12-27,294.92999267578125,10,Site-072,forest
2023-12-28,2023-12-29,294.4100036621094,10,Site-072,forest
2023-12-29,2023-12-30,292.760009765625,10,Site-072,forest
2023-12-31,2024-01-01,294.2099914550781,10,Site-072,forest
2023-01-01,2023-01-02,294.1700134277344,10,Site-073,forest
2023-01-02,2023-01-03,292.1400146484375,10,Site-073,forest
2023-01-03,2023-01-04,291.20001220703125,10,Site-073,forest
2023-01-04,2023-01-05,291.989990234375,10,Site-073,forest
2023-01-06,2023-01-07,294.32000732421875,10,Site-073,forest
2023-01-08,2023-01-09,292.2099914550781,10,Site-073,forest
2023-01-10,2023-01-11,290.239990234375,10,Site-073,forest
2023-01-11,2023-01-12,292.55999755859375,10,Site-073,forest
2023-01-13,2023-01-14,291.8800048828125,10,Site-073,forest
2023-01-15,2023-01-16,293.3999938964844,10,Site-073,forest
2023-01-17,2023-01-18,293.69000244140625,10,Site-073,forest
2023-01-18,2023-01-19,292.7300109863281,10,Site-073,forest
2023-01-19,2023-01-20,293.4700012207031,10,Site-073,forest
2023-01-20,2023-01-21,293.3999938964844,10,Site-073,forest
2023-01-22,2023-01-23,292.3299865722656,10,Site-073,forest
2023-01-24,2023-01-25,292.42999267578125,10,Site-073,forest
2023-01-26,2023-01-27,293.92999267578125,10,Site-073,forest
2023-01-27,2023-01-28,293.79998779296875,10,Site-073,forest
2023-01-29,2023-01-30,291.30999755859375,10,Site-073,forest
2023-01-31,2023-02-01,295.510009765625,10,Site-073,forest
2023-02-02,2023-02-03,292.1300048828125,10,Site-073,forest
2023-02-03,2023-02-04,292.4200134277344,10,Site-073,forest
2023-02-04,2023-02-05,292.510009765625,10,Site-073,forest
2023-02-05,2023-02-06,292.42999267578125,10,Site-073,forest
2023-02-07,2023-02-08,293.4200134277344,10,Site-073,forest
2023-02-09,2023-02-10,292.489990234375,10,Site-073,forest
2023-02-11,2023-02-12,293.55999755859375,10,Site-073,forest
2023-02-12,2023-02-13,292.54998779296875,10,Site-073,forest
2023-02-14,2023-02-15,292.5199890136719,10,Site-073,forest
2023-02-16,2023-02-17,295.1700134277344,10,Site-073,forest
2023-02-18,2023-02-19,293.7200012207031,10,Site-073,forest
2023-02-19,2023-02-20,290.1099853515625,10,Site-073,forest
2023-02-20,2023-02-21,293.32000732421875,10,Site-073,forest
2023-02-21,2023-02-22,291.8999938964844,10,Site-073,forest
2023-02-23,2023-02-24,293.7099914550781,10,Site-073,forest
2023-02-25,2023-02-26,291.79998779296875,10,Site-073,forest
2023-02-27,2023-02-28,294.2300109863281,10,Site-073,forest
2023-02-28,2023-03-01,295.510009765625,10,Site-073,forest
2023-03-02,2023-03-03,294.05999755859375,10,Site-073,forest
2023-03-04,2023-03-05,295.6700134277344,10,Site-073,forest
2023-03-06,2023-03-07,294.42999267578125,10,Site-073,forest
2023-03-07,2023-03-08,292.7699890136719,10,Site-073,forest
2023-03-08,2023-03-09,294.1300048828125,10,Site-073,forest
2023-03-09,2023-03-10,290.69000244140625,10,Site-073,forest
2023-03-11,2023-03-12,290.4800109863281,10,Site-073,forest
2023-03-13,2023-03-14,293.7099914550781,10,Site-073,forest
2023-03-15,2023-03-16,291.760009765625,10,Site-073,forest
2023-03-16,2023-03-17,288.489990234375,10,Site-073,forest
2023-03-18,2023-03-19,292.9599914550781,10,Site-073,forest
2023-03-20,2023-03-21,294.45001220703125,10,Site-073,forest
2023-03-22,2023-03-23,294.3299865722656,10,Site-073,forest
2023-03-23,2023-03-24,293.3299865722656,10,Site-073,forest
2023-03-24,2023-03-25,292.8800048828125,10,Site-073,forest
2023-03-25,2023-03-26,294.4599914550781,10,Site-073,forest
2023-03-27,2023-03-28,293.9200134277344,10,Site-073,forest
2023-03-29,2023-03-30,295.9100036621094,10,Site-073,forest
2023-03-31,2023-04-01,295.0,10,Site-073,forest
2023-04-01,2023-04-02,297.2699890136719,10,Site-073,forest
2023-04-03,2023-04-04,296.07000732421875,10,Site-073,forest
2023-04-05,2023-04-06,295.239990234375,10,Site-073,forest
2023-04-07,2023-04-08,293.6700134277344,10,Site-073,forest
2023-04-08,2023-04-09,292.5299987792969,10,Site-073,forest
2023-04-09,2023-04-10,294.04998779296875,10,Site-073,forest
2023-04-10,2023-04-11,295.1700134277344,10,Site-073,forest
2023-04-12,2023-04-13,296.3399963378906,10,Site-073,forest
2023-04-14,2023-04-15,294.6000061035156,10,Site-073,forest
2023-04-16,2023-04-17,297.19000244140625,10,Site-073,forest
2023-04-17,2023-04-18,294.6000061035156,10,Site-073,forest
