interval_from,interval_to,LST,land_type,Id,land_type_label
2023-05-29,2023-05-30,300.5799865722656,11,Site-109,palm_plantation
2023-05-31,2023-06-01,299.45001220703125,11,Site-109,palm_plantation
2023-06-01,2023-06-02,299.6199951171875,11,Site-109,palm_plantation
2023-06-02,2023-06-03,299.3800048828125,11,Site-109,palm_plantation
2023-06-03,2023-06-04,299.8299865722656,11,Site-109,palm_plantation
2023-06-05,2023-06-06,299.8800048828125,11,Site-109,palm_plantation
2023-06-07,2023-06-08,300.17999267578125,11,Site-109,palm_plantation
2023-06-09,2023-06-10,299.2699890136719,11,Site-109,palm_plantation
2023-06-10,2023-06-11,301.04998779296875,11,Site-109,palm_plantation
2023-06-12,2023-06-13,303.2799987792969,11,Site-109,palm_plantation
2023-06-14,2023-06-15,297.3099975585937,11,Site-109,palm_plantation
2023-06-16,2023-06-17,299.5599975585937,11,Site-109,palm_plantation
2023-06-17,2023-06-18,299.8800048828125,11,Site-109,palm_plantation
2023-06-18,2023-06-19,301.3999938964844,11,Site-109,palm_plantation
2023-06-19,2023-06-20,301.79998779296875,11,Site-109,palm_plantation
2023-06-21,2023-06-22,299.0299987792969,11,Site-109,palm_plantation
2023-06-23,2023-06-24,299.6499938964844,11,Site-109,palm_plantation
2023-06-25,2023-06-26,298.489990234375,11,Site-109,palm_plantation
2023-06-26,2023-06-27,297.1099853515625,11,Site-109,palm_plantation
2023-06-28,2023-06-29,301.9800109863281,11,Site-109,palm_plantation
2023-06-30,2023-07-01,302.5799865722656,11,Site-109,palm_plantation
2023-07-02,2023-07-03,300.260009765625,11,Site-109,palm_plantation
2023-07-03,2023-07-04,298.510009765625,11,Site-109,palm_plantation
2023-07-04,2023-07-05,301.8099975585937,11,Site-109,palm_plantation
2023-07-05,2023-07-06,298.75,11,Site-109,palm_plantation
2023-07-07,2023-07-08,299.9200134277344,11,Site-109,palm_plantation
2023-07-09,2023-07-10,301.3599853515625,11,Site-109,palm_plantation
2023-07-11,2023-07-12,299.8099975585937,11,Site-109,palm_plantation
2023-07-12,2023-07-13,301.4700012207031,11,Site-109,palm_plantation
2023-07-14,2023-07-15,301.0299987792969,11,Site-109,palm_plantation
2023-07-16,2023-07-17,300.8999938964844,11,Site-109,palm_plantation
2023-07-18,2023-07-19,300.6099853515625,11,Site-109,palm_plantation
2023-07-19,2023-07-20,303.010009765625,11,Site-109,palm_plantation
2023-07-20,2023-07-21,301.79998779296875,11,Site-109,palm_plantation
2023-07-21,2023-07-22,303.1700134277344,11,Site-109,palm_plantation
2023-07-23,2023-07-24,299.67999267578125,11,Site-109,palm_plantation
2023-07-25,2023-07-26,297.1099853515625,11,Site-109,palm_plantation
2023-07-27,2023-07-28,301.8599853515625,11,Site-109,palm_plantation
2023-07-28,2023-07-29,301.0199890136719,11,Site-109,palm_plantation
2023-07-30,2023-07-31,299.9100036621094,11,Site-109,palm_plantation
2023-08-01,2023-08-02,298.3999938964844,11,Site-109,palm_plantation
2023-08-03,2023-08-04,302.3399963378906,11,Site-109,palm_plantation
2023-08-04,2023-08-05,302.6400146484375,11,Site-109,palm_plantation
2023-08-05,2023-08-06,303.5400085449219,11,Site-109,palm_plantation
2023-08-06,2023-08-07,301.25,11,Site-109,palm_plantation
2023-08-08,2023-08-09,299.5599975585937,11,Site-109,palm_plantation
2023-08-10,2023-08-11,299.8599853515625,11,Site-109,palm_plantation
2023-08-12,2023-08-13,300.3599853515625,11,Site-109,palm_plantation
2023-08-13,2023-08-14,298.5400085449219,11,Site-109,palm_plantation
2023-08-15,2023-08-16,299.760009765625,11,Site-109,palm_plantation
2023-08-17,2023-08-18,298.4599914550781,11,Site-109,palm_plantation
2023-08-19,2023-08-20,301.3099975585937,11,Site-109,palm_plantation
2023-08-20,2023-08-21,294.0599975585937,11,Site-109,palm_plantation
2023-08-21,2023-08-22,292.3900146484375,11,Site-109,palm_plantation
2023-08-22,2023-08-23,290.9800109863281,11,Site-109,palm_plantation
2023-08-24,2023-08-25,300.2799987792969,11,Site-109,palm_plantation
2023-08-26,2023-08-27,302.760009765625,11,Site-109,palm_plantation
2023-08-28,2023-08-29,299.0299987792969,11,Site-109,palm_plantation
2023-08-29,2023-08-30,301.5599975585937,11,Site-109,palm_plantation
2023-08-31,2023-09-01,295.1600036621094,11,Site-109,palm_plantation
2023-09-02,2023-09-03,299.6499938964844,11,Site-109,palm_plantation
2023-09-04,2023-09-05,299.760009765625,11,Site-109,palm_plantation
2023-09-05,2023-09-06,301.6700134277344,11,Site-109,palm_plantation
2023-09-06,2023-09-07,303.1099853515625,11,Site-109,palm_plantation
2023-09-07,2023-09-08,291.92999267578125,11,Site-109,palm_plantation
2023-09-09,2023-09-10,298.25,11,Site-109,palm_plantation
2023-09-11,2023-09-12,299.4100036621094,11,Site-109,palm_plantation
2023-09-13,2023-09-14,301.1199951171875,11,Site-109,palm_plantation
2023-09-14,2023-09-15,298.6000061035156,11,Site-109,palm_plantation
2023-09-16,2023-09-17,297.1499938964844,11,Site-109,palm_plantation
2023-09-18,2023-09-19,296.32000732421875,11,Site-109,palm_plantation
2023-09-20,2023-09-21,300.510009765625,11,Site-109,palm_plantation
2023-09-21,2023-09-22,299.6199951171875,11,Site-109,palm_plantation
2023-09-22,2023-09-23,302.19000244140625,11,Site-109,palm_plantation
2023-09-23,2023-09-24,300.9800109863281,11,Site-109,palm_plantation
2023-09-25,2023-09-26,301.4200134277344,11,Site-109,palm_plantation
2023-09-27,2023-09-28,298.45001220703125,11,Site-109,palm_plantation
2023-09-29,2023-09-30,302.07000732421875,11,Site-109,palm_plantation
2023-09-30,2023-10-01,299.9200134277344,11,Site-109,palm_plantation
2023-10-02,2023-10-03,300.9200134277344,11,Site-109,palm_plantation
2023-10-04,2023-10-05,299.2799987792969,11,Site-109,palm_plantation
2023-10-06,2023-10-07,301.57000732421875,11,Site-109,palm_plantation
2023-10-07,2023-10-08,296.3999938964844,11,Site-109,palm_plantation
2023-10-08,2023-10-09,296.6600036621094,11,Site-109,palm_plantation
2023-10-09,2023-10-10,297.8900146484375,11,Site-109,palm_plantation
2023-10-11,2023-10-12,297.04998779296875,11,Site-109,palm_plantation
2023-10-13,2023-10-14,302.2799987792969,11,Site-109,palm_plantation
2023-10-15,2023-10-16,298.8900146484375,11,Site-109,palm_plantation
2023-10-16,2023-10-17,299.3099975585937,11,Site-109,palm_plantation
2023-10-18,2023-10-19,299.8999938964844,11,Site-109,palm_plantation
2023-10-20,2023-10-21,298.010009765625,11,Site-109,palm_plantation
2023-10-22,2023-10-23,299.92999267578125,11,Site-109,palm_plantation
2023-10-23,2023-10-24,297.6000061035156,11,Site-109,palm_plantation
2023-10-24,2023-10-25,299.5599975585937,11,Site-109,palm_plantation
2023-10-25,2023-10-26,298.4700012207031,11,Site-109,palm_plantation
2023-10-27,2023-10-28,294.94000244140625,11,Site-109,palm_plantation
2023-10-29,2023-10-30,298.54998779296875,11,Site-109,palm_plantation
2023-10-31,2023-11-01,295.29998779296875,11,Site-109,palm_plantation
2023-11-01,2023-11-02,299.8800048828125,11,Site-109,palm_plantation
2023-11-03,2023-11-04,297.45001220703125,11,Site-109,palm_plantation
2023-11-05,2023-11-06,300.260009765625,11,Site-109,palm_plantation
2023-11-07,2023-11-08,298.7699890136719,11,Site-109,palm_plantation
2023-11-08,2023-11-09,302.2799987792969,11,Site-109,palm_plantation
2023-11-09,2023-11-10,301.8099975585937,11,Site-109,palm_plantation
2023-11-10,2023-11-11,300.8999938964844,11,Site-109,palm_plantation
2023-11-12,2023-11-13,300.1000061035156,11,Site-109,palm_plantation
2023-11-14,2023-11-15,302.57000732421875,11,Site-109,palm_plantation
2023-11-16,2023-11-17,295.7900085449219,11,Site-109,palm_plantation
2023-11-17,2023-11-18,294.7300109863281,11,Site-109,palm_plantation
2023-11-19,2023-11-20,294.9100036621094,11,Site-109,palm_plantation
2023-11-21,2023-11-22,299.8999938964844,11,Site-109,palm_plantation
2023-11-23,2023-11-24,298.0899963378906,11,Site-109,palm_plantation
2023-11-24,2023-11-25,298.760009765625,11,Site-109,palm_plantation
2023-11-25,2023-11-26,294.2900085449219,11,Site-109,palm_plantation
2023-11-26,2023-11-27,300.5299987792969,11,Site-109,palm_plantation
2023-11-28,2023-11-29,300.1199951171875,11,Site-109,palm_plantation
2023-11-30,2023-12-01,300.7300109863281,11,Site-109,palm_plantation
2023-12-02,2023-12-03,301.9700012207031,11,Site-109,palm_plantation
2023-12-03,2023-12-04,302.07000732421875,11,Site-109,palm_plantation
2023-12-05,2023-12-06,300.8299865722656,11,Site-109,palm_plantation
2023-12-07,2023-12-08,300.9800109863281,11,Site-109,palm_plantation
2023-12-09,2023-12-10,302.1000061035156,11,Site-109,palm_plantation
2023-12-10,2023-12-11,300.2699890136719,11,Site-109,palm_plantation
2023-12-11,2023-12-12,302.4200134277344,11,Site-109,palm_plantation
2023-12-12,2023-12-13,302.2799987792969,11,Site-109,palm_plantation
2023-12-14,2023-12-15,302.1099853515625,11,Site-109,palm_plantation
2023-12-16,2023-12-17,300.70001220703125,11,Site-109,palm_plantation
2023-12-18,2023-12-19,300.8800048828125,11,Site-109,palm_plantation
2023-12-19,2023-12-20,300.1000061035156,11,Site-109,palm_plantation
2023-12-21,2023-12-22,302.5599975585937,11,Site-109,palm_plantation
2023-12-23,2023-12-24,301.9599914550781,11,Site-109,palm_plantation
2023-12-25,2023-12-26,302.3800048828125,11,Site-109,palm_plantation
2023-12-26,2023-12-27,300.4599914550781,11,Site-109,palm_plantation
2023-12-27,2023-12-28,299.6499938964844,11,Site-109,palm_plantation
2023-12-28,2023-12-29,296.1600036621094,11,Site-109,palm_plantation
2023-12-30,2023-12-31,297.0899963378906,11,Site-109,palm_plantation
2023-04-02,2023-04-03,306.6199951171875,11,Site-110,palm_plantation
2023-04-04,2023-04-05,305.2900085449219,11,Site-110,palm_plantation
2023-04-06,2023-04-07,302.5599975585937,11,Site-110,palm_plantation
2023-04-07,2023-04-08,301.6700134277344,11,Site-110,palm_plantation
2023-04-09,2023-04-10,304.8299865722656,11,Site-110,palm_plantation
2023-04-11,2023-04-12,304.32000732421875,11,Site-110,palm_plantation
2023-04-13,2023-04-14,304.6099853515625,11,Site-110,palm_plantation
2023-04-14,2023-04-15,303.42999267578125,11,Site-110,palm_plantation
2023-04-15,2023-04-16,304.7699890136719,11,Site-110,palm_plantation
2023-04-16,2023-04-17,302.510009765625,11,Site-110,palm_plantation
2023-04-18,2023-04-19,301.5299987792969,11,Site-110,palm_plantation
2023-04-20,2023-04-21,304.4800109863281,11,Site-110,palm_plantation
2023-04-22,2023-04-23,299.3999938964844,11,Site-110,palm_plantation
2023-04-23,2023-04-24,300.6499938964844,11,Site-110,palm_plantation
2023-04-25,2023-04-26,303.9700012207031,11,Site-110,palm_plantation
2023-04-27,2023-04-28,303.92999267578125,11,Site-110,palm_plantation
2023-04-29,2023-04-30,303.5799865722656,11,Site-110,palm_plantation
2023-04-30,2023-05-01,304.1199951171875,11,Site-110,palm_plantation
2023-05-01,2023-05-02,301.7699890136719,11,Site-110,palm_plantation
2023-05-02,2023-05-03,305.7200012207031,11,Site-110,palm_plantation
2023-05-04,2023-05-05,306.3999938964844,11,Site-110,palm_plantation
2023-05-06,2023-05-07,304.69000244140625,11,Site-110,palm_plantation
2023-05-08,2023-05-09,304.94000244140625,11,Site-110,palm_plantation
2023-05-09,2023-05-10,306.6199951171875,11,Site-110,palm_plantation
2023-05-11,2023-05-12,305.2200012207031,11,Site-110,palm_plantation
2023-05-13,2023-05-14,305.7699890136719,11,Site-110,palm_plantation
2023-05-15,2023-05-16,295.75,11,Site-110,palm_plantation
2023-05-16,2023-05-17,301.1000061035156,11,Site-110,palm_plantation
2023-05-17,2023-05-18,302.9800109863281,11,Site-110,palm_plantation
2023-05-18,2023-05-19,304.8900146484375,11,Site-110,palm_plantation
2023-05-20,2023-05-21,301.1199951171875,11,Site-110,palm_plantation
2023-05-22,2023-05-23,300.3599853515625,11,Site-110,palm_plantation
2023-05-24,2023-05-25,297.4100036621094,11,Site-110,palm_plantation
2023-05-25,2023-05-26,299.3999938964844,11,Site-110,palm_plantation
2023-05-27,2023-05-28,302.19000244140625,11,Site-110,palm_plantation
2023-05-29,2023-05-30,301.7699890136719,11,Site-110,palm_plantation
2023-05-31,2023-06-01,300.6000061035156,11,Site-110,palm_plantation
2023-06-01,2023-06-02,301.1099853515625,11,Site-110,palm_plantation
2023-06-02,2023-06-03,300.3999938964844,11,Site-110,palm_plantation
2023-06-03,2023-06-04,301.3699951171875,11,Site-110,palm_plantation
2023-06-05,2023-06-06,301.2300109863281,11,Site-110,palm_plantation
2023-06-07,2023-06-08,301.5299987792969,11,Site-110,palm_plantation
2023-06-09,2023-06-10,300.6000061035156,11,Site-110,palm_plantation
2023-06-10,2023-06-11,302.5400085449219,11,Site-110,palm_plantation
2023-06-12,2023-06-13,304.7699890136719,11,Site-110,palm_plantation
2023-06-14,2023-06-15,298.2699890136719,11,Site-110,palm_plantation
2023-06-16,2023-06-17,300.8500061035156,11,Site-110,palm_plantation
2023-06-17,2023-06-18,301.2099914550781,11,Site-110,palm_plantation
2023-06-18,2023-06-19,302.8699951171875,11,Site-110,palm_plantation
2023-06-19,2023-06-20,303.17999267578125,11,Site-110,palm_plantation
2023-06-21,2023-06-22,299.9800109863281,11,Site-110,palm_plantation
2023-06-23,2023-06-24,300.8599853515625,11,Site-110,palm_plantation
2023-06-25,2023-06-26,300.29998779296875,11,Site-110,palm_plantation
2023-06-26,2023-06-27,298.7200012207031,11,Site-110,palm_plantation
2023-06-28,2023-06-29,303.8800048828125,11,Site-110,palm_plantation
2023-06-30,2023-07-01,304.6700134277344,11,Site-110,palm_plantation
2023-07-02,2023-07-03,302.0199890136719,11,Site-110,palm_plantation
2023-07-03,2023-07-04,300.260009765625,11,Site-110,palm_plantation
2023-07-04,2023-07-05,303.739990234375,11,Site-110,palm_plantation
2023-07-05,2023-07-06,300.6000061035156,11,Site-110,palm_plantation
2023-07-07,2023-07-08,301.4200134277344,11,Site-110,palm_plantation
2023-07-09,2023-07-10,303.1199951171875,11,Site-110,palm_plantation
2023-07-11,2023-07-12,301.4100036621094,11,Site-110,palm_plantation
2023-07-12,2023-07-13,303.0199890136719,11,Site-110,palm_plantation
2023-07-14,2023-07-15,302.9100036621094,11,Site-110,palm_plantation
2023-07-16,2023-07-17,302.5299987792969,11,Site-110,palm_plantation
2023-07-18,2023-07-19,302.260009765625,11,Site-110,palm_plantation
2023-07-19,2023-07-20,305.1600036621094,11,Site-110,palm_plantation
2023-07-20,2023-07-21,303.07000732421875,11,Site-110,palm_plantation
2023-07-21,2023-07-22,304.7099914550781,11,Site-110,palm_plantation
2023-07-23,2023-07-24,301.6199951171875,11,Site-110,palm_plantation
2023-07-25,2023-07-26,298.489990234375,11,Site-110,palm_plantation
2023-07-27,2023-07-28,303.4800109863281,11,Site-110,palm_plantation
2023-07-28,2023-07-29,302.8699951171875,11,Site-110,palm_plantation
2023-07-30,2023-07-31,301.6000061035156,11,Site-110,palm_plantation
2023-08-01,2023-08-02,299.8099975585937,11,Site-110,palm_plantation
2023-08-03,2023-08-04,304.010009765625,11,Site-110,palm_plantation
2023-08-04,2023-08-05,304.5400085449219,11,Site-110,palm_plantation
2023-08-05,2023-08-06,305.2900085449219,11,Site-110,palm_plantation
2023-08-06,2023-08-07,302.760009765625,11,Site-110,palm_plantation
2023-08-08,2023-08-09,299.7799987792969,11,Site-110,palm_plantation
2023-08-10,2023-08-11,301.9100036621094,11,Site-110,palm_plantation
2023-08-12,2023-08-13,301.8099975585937,11,Site-110,palm_plantation
2023-08-13,2023-08-14,300.0299987792969,11,Site-110,palm_plantation
2023-08-15,2023-08-16,301.4700012207031,11,Site-110,palm_plantation
2023-08-17,2023-08-18,299.9100036621094,11,Site-110,palm_plantation
2023-08-19,2023-08-20,302.7200012207031,11,Site-110,palm_plantation
2023-08-20,2023-08-21,295.6400146484375,11,Site-110,palm_plantation
2023-08-21,2023-08-22,293.17999267578125,11,Site-110,palm_plantation
2023-08-22,2023-08-23,291.0799865722656,11,Site-110,palm_plantation
2023-08-24,2023-08-25,301.5,11,Site-110,palm_plantation
2023-08-26,2023-08-27,304.3699951171875,11,Site-110,palm_plantation
2023-08-28,2023-08-29,300.6600036621094,11,Site-110,palm_plantation
2023-08-29,2023-08-30,303.0799865722656,11,Site-110,palm_plantation
2023-08-31,2023-09-01,296.4100036621094,11,Site-110,palm_plantation
2023-09-02,2023-09-03,300.9700012207031,11,Site-110,palm_plantation
2023-09-04,2023-09-05,301.1199951171875,11,Site-110,palm_plantation
2023-09-05,2023-09-06,303.4200134277344,11,Site-110,palm_plantation
2023-09-06,2023-09-07,304.7099914550781,11,Site-110,palm_plantation
2023-09-07,2023-09-08,293.2799987792969,11,Site-110,palm_plantation
2023-09-09,2023-09-10,298.9599914550781,11,Site-110,palm_plantation
2023-09-11,2023-09-12,301.42999267578125,11,Site-110,palm_plantation
2023-09-13,2023-09-14,302.7099914550781,11,Site-110,palm_plantation
2023-09-14,2023-09-15,300.8299865722656,11,Site-110,palm_plantation
2023-09-16,2023-09-17,298.75,11,Site-110,palm_plantation
2023-09-18,2023-09-19,297.25,11,Site-110,palm_plantation
2023-09-20,2023-09-21,302.0199890136719,11,Site-110,palm_plantation
2023-09-21,2023-09-22,301.1700134277344,11,Site-110,palm_plantation
2023-09-22,2023-09-23,303.82000732421875,11,Site-110,palm_plantation
2023-09-23,2023-09-24,302.19000244140625,11,Site-110,palm_plantation
2023-09-25,2023-09-26,302.5299987792969,11,Site-110,palm_plantation
2023-09-27,2023-09-28,298.9100036621094,11,Site-110,palm_plantation
2023-09-29,2023-09-30,303.19000244140625,11,Site-110,palm_plantation
2023-09-30,2023-10-01,300.8999938964844,11,Site-110,palm_plantation
2023-10-02,2023-10-03,302.0199890136719,11,Site-110,palm_plantation
2023-10-04,2023-10-05,300.2200012207031,11,Site-110,palm_plantation
2023-10-06,2023-10-07,302.92999267578125,11,Site-110,palm_plantation
2023-10-07,2023-10-08,297.1000061035156,11,Site-110,palm_plantation
2023-10-08,2023-10-09,297.5199890136719,11,Site-110,palm_plantation
2023-10-09,2023-10-10,298.45001220703125,11,Site-110,palm_plantation
2023-10-11,2023-10-12,296.739990234375,11,Site-110,palm_plantation
2023-10-13,2023-10-14,303.4200134277344,11,Site-110,palm_plantation
2023-10-15,2023-10-16,299.8299865722656,11,Site-110,palm_plantation
2023-10-16,2023-10-17,300.2300109863281,11,Site-110,palm_plantation
2023-10-18,2023-10-19,301.0,11,Site-110,palm_plantation
2023-10-20,2023-10-21,299.010009765625,11,Site-110,palm_plantation
2023-10-22,2023-10-23,300.9100036621094,11,Site-110,palm_plantation
2023-10-23,2023-10-24,298.510009765625,11,Site-110,palm_plantation
2023-10-24,2023-10-25,300.75,11,Site-110,palm_plantation
2023-10-25,2023-10-26,299.3699951171875,11,Site-110,palm_plantation
2023-10-27,2023-10-28,296.19000244140625,11,Site-110,palm_plantation
2023-10-29,2023-10-30,299.32000732421875,11,Site-110,palm_plantation
2023-10-31,2023-11-01,295.9599914550781,11,Site-110,palm_plantation
2023-11-01,2023-11-02,300.8299865722656,11,Site-110,palm_plantation
2023-11-03,2023-11-04,298.3699951171875,11,Site-110,palm_plantation
2023-11-05,2023-11-06,301.1600036621094,11,Site-110,palm_plantation
2023-11-07,2023-11-08,299.79998779296875,11,Site-110,palm_plantation
2023-11-08,2023-11-09,303.6400146484375,11,Site-110,palm_plantation
2023-11-09,2023-11-10,302.92999267578125,11,Site-110,palm_plantation
2023-11-10,2023-11-11,301.6000061035156,11,Site-110,palm_plantation
2023-11-12,2023-11-13,301.1000061035156,11,Site-110,palm_plantation
2023-11-14,2023-11-15,303.69000244140625,11,Site-110,palm_plantation
2023-11-16,2023-11-17,296.0599975585937,11,Site-110,palm_plantation
2023-11-17,2023-11-18,295.4599914550781,11,Site-110,palm_plantation
2023-11-19,2023-11-20,295.6099853515625,11,Site-110,palm_plantation
2023-11-21,2023-11-22,300.9200134277344,11,Site-110,palm_plantation
2023-11-23,2023-11-24,298.9599914550781,11,Site-110,palm_plantation
2023-11-24,2023-11-25,300.7799987792969,11,Site-110,palm_plantation
2023-11-25,2023-11-26,295.0,11,Site-110,palm_plantation
2023-11-26,2023-11-27,302.1400146484375,11,Site-110,palm_plantation
2023-11-28,2023-11-29,301.8999938964844,11,Site-110,palm_plantation
2023-11-30,2023-12-01,302.3099975585937,11,Site-110,palm_plantation
2023-12-02,2023-12-03,303.260009765625,11,Site-110,palm_plantation
2023-12-03,2023-12-04,303.4700012207031,11,Site-110,palm_plantation
2023-12-05,2023-12-06,302.010009765625,11,Site-110,palm_plantation
2023-12-07,2023-12-08,302.1099853515625,11,Site-110,palm_plantation
2023-12-09,2023-12-10,303.260009765625,11,Site-110,palm_plantation
2023-12-10,2023-12-11,301.7300109863281,11,Site-110,palm_plantation
2023-12-11,2023-12-12,303.7200012207031,11,Site-110,palm_plantation
2023-12-12,2023-12-13,303.3399963378906,11,Site-110,palm_plantation
2023-12-14,2023-12-15,303.19000244140625,11,Site-110,palm_plantation
2023-12-16,2023-12-17,301.6600036621094,11,Site-110,palm_plantation
2023-12-18,2023-12-19,301.7799987792969,11,Site-110,palm_plantation
2023-12-19,2023-12-20,300.92999267578125,11,Site-110,palm_plantation
2023-12-21,2023-12-22,303.3099975585937,11,Site-110,palm_plantation
2023-12-23,2023-12-24,302.8900146484375,11,Site-110,palm_plantation
2023-12-25,2023-12-26,303.5400085449219,11,Site-110,palm_plantation
2023-12-26,2023-12-27,301.6499938964844,11,Site-110,palm_plantation
2023-12-27,2023-12-28,300.7300109863281,11,Site-110,palm_plantation
2023-12-28,2023-12-29,298.0199890136719,11,Site-110,palm_plantation
2023-12-30,2023-12-31,298.0,11,Site-110,palm_plantation
2023-04-02,2023-04-03,307.4700012207031,11,Site-111,palm_plantation
2023-04-04,2023-04-05,305.67999267578125,11,Site-111,palm_plantation
2023-04-06,2023-04-07,303.9599914550781,11,Site-111,palm_plantation
2023-04-07,2023-04-08,302.510009765625,11,Site-111,palm_plantation
2023-04-09,2023-04-10,306.20001220703125,11,Site-111,palm_plantation
2023-04-11,2023-04-12,305.94000244140625,11,Site-111,palm_plantation
2023-04-13,2023-04-14,306.1400146484375,11,Site-111,palm_plantation
2023-04-14,2023-04-15,299.95001220703125,11,Site-111,palm_plantation
2023-04-15,2023-04-16,306.2300109863281,11,Site-111,palm_plantation
2023-04-16,2023-04-17,305.010009765625,11,Site-111,palm_plantation
2023-04-18,2023-04-19,304.6700134277344,11,Site-111,palm_plantation
2023-04-20,2023-04-21,304.4800109863281,11,Site-111,palm_plantation
2023-04-22,2023-04-23,301.57000732421875,11,Site-111,palm_plantation
2023-04-23,2023-04-24,304.489990234375,11,Site-111,palm_plantation
2023-04-25,2023-04-26,304.8399963378906,11,Site-111,palm_plantation
2023-04-27,2023-04-28,306.19000244140625,11,Site-111,palm_plantation
2023-04-29,2023-04-30,303.57000732421875,11,Site-111,palm_plantation
2023-04-30,2023-05-01,301.3099975585937,11,Site-111,palm_plantation
2023-05-01,2023-05-02,302.57000732421875,11,Site-111,palm_plantation
2023-05-02,2023-05-03,307.239990234375,11,Site-111,palm_plantation
2023-05-04,2023-05-05,308.54998779296875,11,Site-111,palm_plantation
2023-05-06,2023-05-07,306.4700012207031,11,Site-111,palm_plantation
2023-05-08,2023-05-09,307.04998779296875,11,Site-111,palm_plantation
2023-05-09,2023-05-10,307.0400085449219,11,Site-111,palm_plantation
2023-05-11,2023-05-12,305.2200012207031,11,Site-111,palm_plantation
2023-05-13,2023-05-14,306.4200134277344,11,Site-111,palm_plantation
2023-05-15,2023-05-16,298.32000732421875,11,Site-111,palm_plantation
2023-05-16,2023-05-17,299.5,11,Site-111,palm_plantation
2023-05-17,2023-05-18,305.6700134277344,11,Site-111,palm_plantation
2023-05-18,2023-05-19,306.4800109863281,11,Site-111,palm_plantation
2023-05-20,2023-05-21,304.1700134277344,11,Site-111,palm_plantation
2023-05-22,2023-05-23,301.3099975585937,11,Site-111,palm_plantation
2023-05-24,2023-05-25,302.2900085449219,11,Site-111,palm_plantation
2023-05-25,2023-05-26,301.9599914550781,11,Site-111,palm_plantation
2023-05-27,2023-05-28,303.8800048828125,11,Site-111,palm_plantation
2023-05-29,2023-05-30,299.5799865722656,11,Site-111,palm_plantation
2023-05-31,2023-06-01,300.32000732421875,11,Site-111,palm_plantation
2023-06-01,2023-06-02,302.489990234375,11,Site-111,palm_plantation
2023-06-02,2023-06-03,300.6499938964844,11,Site-111,palm_plantation
2023-06-03,2023-06-04,300.8099975585937,11,Site-111,palm_plantation
2023-06-05,2023-06-06,302.1400146484375,11,Site-111,palm_plantation
2023-06-07,2023-06-08,298.1499938964844,11,Site-111,palm_plantation
2023-06-09,2023-06-10,301.82000732421875,11,Site-111,palm_plantation
2023-06-10,2023-06-11,302.9100036621094,11,Site-111,palm_plantation
2023-06-12,2023-06-13,305.7799987792969,11,Site-111,palm_plantation
2023-06-14,2023-06-15,299.3299865722656,11,Site-111,palm_plantation
2023-06-16,2023-06-17,299.6099853515625,11,Site-111,palm_plantation
2023-06-17,2023-06-18,302.5299987792969,11,Site-111,palm_plantation
2023-06-18,2023-06-19,301.57000732421875,11,Site-111,palm_plantation
2023-06-19,2023-06-20,302.42999267578125,11,Site-111,palm_plantation
2023-06-21,2023-06-22,296.95001220703125,11,Site-111,palm_plantation
2023-06-23,2023-06-24,301.20001220703125,11,Site-111,palm_plantation
2023-06-25,2023-06-26,297.69000244140625,11,Site-111,palm_plantation
2023-06-26,2023-06-27,299.8599853515625,11,Site-111,palm_plantation
2023-06-28,2023-06-29,304.44000244140625,11,Site-111,palm_plantation
2023-06-30,2023-07-01,304.8099975585937,11,Site-111,palm_plantation
2023-07-02,2023-07-03,297.75,11,Site-111,palm_plantation
2023-07-03,2023-07-04,300.8800048828125,11,Site-111,palm_plantation
2023-07-04,2023-07-05,302.5299987792969,11,Site-111,palm_plantation
2023-07-05,2023-07-06,300.25,11,Site-111,palm_plantation
2023-07-07,2023-07-08,300.760009765625,11,Site-111,palm_plantation
2023-07-09,2023-07-10,301.67999267578125,11,Site-111,palm_plantation
2023-07-11,2023-07-12,302.4100036621094,11,Site-111,palm_plantation
2023-07-12,2023-07-13,303.8099975585937,11,Site-111,palm_plantation
2023-07-14,2023-07-15,303.0799865722656,11,Site-111,palm_plantation
2023-07-16,2023-07-17,299.5,11,Site-111,palm_plantation
2023-07-18,2023-07-19,302.8599853515625,11,Site-111,palm_plantation
2023-07-19,2023-07-20,304.7099914550781,11,Site-111,palm_plantation
2023-07-20,2023-07-21,306.0899963378906,11,Site-111,palm_plantation
2023-07-21,2023-07-22,305.0400085449219,11,Site-111,palm_plantation
2023-07-23,2023-07-24,301.0,11,Site-111,palm_plantation
2023-07-25,2023-07-26,299.9200134277344,11,Site-111,palm_plantation
2023-07-27,2023-07-28,303.7099914550781,11,Site-111,palm_plantation
2023-07-28,2023-07-29,301.57000732421875,11,Site-111,palm_plantation
2023-07-30,2023-07-31,302.010009765625,11,Site-111,palm_plantation
2023-08-01,2023-08-02,299.57000732421875,11,Site-111,palm_plantation
2023-08-03,2023-08-04,304.42999267578125,11,Site-111,palm_plantation
2023-08-04,2023-08-05,304.69000244140625,11,Site-111,palm_plantation
2023-08-05,2023-08-06,305.69000244140625,11,Site-111,palm_plantation
2023-08-06,2023-08-07,301.67999267578125,11,Site-111,palm_plantation
2023-08-08,2023-08-09,301.4599914550781,11,Site-111,palm_plantation
2023-08-10,2023-08-11,298.1499938964844,11,Site-111,palm_plantation
2023-08-12,2023-08-13,302.5599975585937,11,Site-111,palm_plantation
